Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s
2.66,2e+17,2e+17,2.0000000002685408e+17,2.000000130148074e+17,2.000003273908873e+17,2.0000235463007434e+17,2.0000887592882208e+17,2.000229641842691e+17,2.0004682182675587e+17,2.000813433143665e+17,2.001262620808696e+17,2.0018052212057472e+17,2.002426457958076e+17,2.0031101205263254e+17,2.0038403628771936e+17,2.004602714670633e+17,2.0053845474715184e+17,2.0061751988645814e+17,2.0069659002627072e+17,2.0077496044387565e+17,2.0085207720838835e+17,2.0092751518229738e+17,2.0100095721945773e+17,2.0107217543578954e+17,2.0114101485863882e+17,2.0120737944485162e+17,2.012712202966145e+17
2.6633333333333336,2e+17,2e+17,2.0000000002339523e+17,2.0000001183435603e+17,2.000003044524542e+17,2.0000222017190774e+17,2.000084480963148e+17,2.000220064179202e+17,2.0004510071523734e+17,2.0007867014952474e+17,2.001225101689265e+17,2.001756264886176e+17,2.002365938723484e+17,2.0030383140878038e+17,2.0037578276532707e+17,2.0045101912199712e+17,2.0052828797298365e+17,2.006065275778966e+17,2.0068486145017187e+17,2.0076258245168717e+17,2.0083913245858282e+17,2.009140810990158e+17,2.009871054728131e+17,2.0105797178138134e+17,2.011265192163271e+17,2.0119264613000253e+17,2.012562983421833e+17
2.666666666666667,2e+17,2e+17,2.000000000203724e+17,2.0000001075755395e+17,2.0000028305279363e+17,2.000020929835257e+17,2.0000803957059904e+17,2.000210856259025e+17,2.0004343749400493e+17,2.0007607643869024e+17,2.0011885791523584e+17,2.0017084813170634e+17,2.0023067368697174e+17,2.0029679370870026e+17,2.0036768031324787e+17,2.00441923220442e+17,2.0051828064683274e+17,2.0059569574291904e+17,2.0067329275952467e+17,2.0075036246970547e+17,2.0082634283975546e+17,2.0090079850365382e+17,2.0097340100759584e+17,2.0104391080353e+17,2.0111216138176512e+17,2.0117804559854944e+17,2.0124150407774656e+17
2.6700000000000004,2e+17,2e+17,2.000000000177319e+17,2.0000000977562285e+17,2.0000026309371882e+17,2.0000197269663386e+17,2.0000764954843584e+17,2.00020200515092e+17,2.0004183043208352e+17,2.0007356012496986e+17,2.0011530306474806e+17,2.0016618471347738e+17,2.0022488291634973e+17,2.002898967117536e+17,2.0035972682090794e+17,2.0043298181109965e+17,2.0050843099200605e+17,2.0058502278466976e+17,2.0066188253551968e+17,2.0073829925072397e+17,2.0081370726696954e+17,2.008876664625941e+17,2.0095984302983392e+17,2.010299918361195e+17,2.0109794080518922e+17,2.011635774061131e+17,2.012268371540219e+17
2.6733333333333333,2e+17,2e+17,2.0000000001542643e+17,2.000000088804983e+17,2.0000024448294912e+17,2.000018589601513e+17,2.0000727725663686e+17,2.0001934983180406e+17,2.000402778419883e+17,2.0007111919422077e+17,2.001118434011216e+17,2.0016163393042314e+17,2.002192192634916e+17,2.0028313819720205e+17,2.0035192019170922e+17,2.0042419295144163e+17,2.004987372361562e+17,2.0057450710697747e+17,2.0065062935706992e+17,2.007263915429135e+17,2.0080122464885098e+17,2.0087468403441462e+17,2.0094643073675466e+17,2.010162142035423e+17,2.0108385692690112e+17,2.0114924109813587e+17,2.0121229721146336e+17
2.6766666666666667,2e+17,2e+17,2.000000000134145e+17,2.000000080647742e+17,2.0000022713377942e+17,2.0000175143948685e+17,2.000069219510997e+17,2.0001853236082858e+17,2.0003877807893418e+17,2.0006875167450957e+17,2.0010847674643302e+17,2.0015719351181792e+17,2.002136804578365e+17,2.0027651596441994e+17,2.0034425834331994e+17,2.004155547080453e+17,2.004891976116392e+17,2.005641471147168e+17,2.006395318011644e+17,2.0071463809016048e+17,2.007888938879066e+17,2.0086185027018413e+17,2.0093316331705667e+17,2.0100257722094797e+17,2.010699091774939e+17,2.0113503621008634e+17,2.0119788388044595e+17
2.68,2e+17,2e+17,2.0000000001165952e+17,2.0000000732165155e+17,2.000002109647664e+17,2.0000164981584157e+17,2.000065829158667e+17,2.0001774692447955e+17,2.0003732954004928e+17,2.0006645563556614e+17,2.0010520096087744e+17,2.0015286121963152e+17,2.0020826425533373e+17,2.0027002783309382e+17,2.0033673920795376e+17,2.0040706515692026e+17,2.0047981035586365e+17,2.005539412141633e+17,2.0062858844321677e+17,2.0070303763240096e+17,2.007767138808388e+17,2.008491642137551e+17,2.0092003995118016e+17,2.009890801944905e+17,2.010560969780772e+17,2.011209622676633e+17,2.0118359678145014e+17
2.6833333333333336,2e+17,2e+17,2.000000000101294e+17,2.0000000664489094e+17,2.0000019589943088e+17,2.0000155378553664e+17,2.0000625946220733e+17,2.0001699238165853e+17,2.0003593066359178e+17,2.000642291882334e+17,2.0010201394245904e+17,2.0014863484843024e+17,2.002029684385095e+17,2.0026367164340995e+17,2.0032936073263754e+17,2.003987223838248e+17,2.0047057371163184e+17,2.0054388781334125e+17,2.0061779785740784e+17,2.0069158890595027e+17,2.0076468351885706e+17,2.0083662490205437e+17,2.009070598115751e+17,2.0097572242157427e+17,2.010424197405016e+17,2.0110701878699955e+17,2.011694355252459e+17
2.686666666666667,2e+17,2e+17,2.0000000000879603e+17,2.0000000602876842e+17,2.0000018186597584e+17,2.0000146305936573e+17,2.000059509277238e+17,2.0001626762693293e+17,2.0003457992817126e+17,2.000620704839131e+17,2.0009891362667242e+17,2.0014451222526646e+17,2.001977908165215e+17,2.0025744525622925e+17,2.0032212087946832e+17,2.0039052448457306e+17,2.004614859274726e+17,2.005339853223652e+17,2.006071586170233e+17,2.0068029064382835e+17,2.0075280168798614e+17,2.0082423136537107e+17,2.008942220629681e+17,2.0096250319109917e+17,2.010288768675824e+17,2.0109320527486518e+17,2.0115539971307702e+17
2.6900000000000004,2e+17,2e+17,2.000000000076346e+17,2.0000000546803488e+17,2.0000016879701866e+17,2.0000137736197152e+17,2.0000565667547958e+17,2.0001557158962854e+17,2.0003327585197466e+17,2.0005997771400787e+17,2.0009589798617546e+17,2.0014049120955654e+17,2.001927292252011e+17,2.0025134655325078e+17,2.0031501762585917e+17,2.0038246956533213e+17,2.004525452579661e+17,2.005242321537743e+17,2.0059666929478547e+17,2.0066914157608074e+17,2.007410672693708e+17,2.008119826276421e+17,2.008815258626268e+17,2.00949421783704e+17,2.0101546775332205e+17,2.0107952122887034e+17,2.0114148893684506e+17
2.6933333333333334,2e+17,2e+17,2.0000000000662342e+17,2.000000049578784e+17,2.0000015662933776e+17,2.0000129643124534e+17,2.0000537609315027e+17,2.000149032329371e+17,2.000320169919973e+17,2.0005794910936096e+17,2.000929650304537e+17,2.0013656969294784e+17,2.001877815270833e+17,2.0024537343716314e+17,2.0030804896477437e+17,2.0037455574291008e+17,2.004437499640606e+17,2.0051462672286035e+17,2.0058632846317984e+17,2.0065814043009504e+17,2.007294791395771e+17,2.00799877706735e+17,2.0086897036062282e+17,2.0093647747200858e+17,2.0100219178313226e+17,2.0106596613766746e+17,2.0112770277929296e+17
2.6966666666666668,2e+17,2e+17,2.0000000000574352e+17,2.000000044938893e+17,2.0000014530363242e+17,2.0000122001774938e+17,2.000051085921972e+17,2.000142615530383e+17,2.0003080194327952e+17,2.0005598293969286e+17,2.000901128054771e+17,2.001327455991748e+17,2.0018294561142547e+17,2.002395238317844e+17,2.003012129049539e+17,2.0036678114503427e+17,2.0043509831338086e+17,2.0050516744798858e+17,2.0057613469477584e+17,2.0064728593091338e+17,2.0071803617089014e+17,2.0078791561472813e+17,2.008565547000924e+17,2.0092366952085466e+17,2.0098904833405485e+17,2.0105253948115302e+17,2.011140408141886e+17
2.7,2e+17,2e+17,2.0000000000497818e+17,2.000000040720281e+17,2.0000013476429514e+17,2.00001147884161e+17,2.0000485360706262e+17,2.000136455782371e+17,2.0002962933814877e+17,2.0005407751303638e+17,2.0008733939334928e+17,2.0012901688390502e+17,2.0017821939421418e+17,2.0023379568219066e+17,2.002945074711274e+17,2.0035914391062058e+17,2.004265885805288e+17,2.004958527509121e+17,2.0056608656254243e+17,2.006365768015398e+17,2.0070673723160858e+17,2.00776095358188e+17,2.0084427801749526e+17,2.0091099718754506e+17,2.0097603677498154e+17,2.010392407306687e+17,2.01100502606508e+17
2.7033333333333336,2e+17,2e+17,2.000000000043128e+17,2.0000000368859562e+17,2.000001249591966e+17,2.0000107980473808e+17,2.00004610594387e+17,2.000130543681158e+17,2.0002849784546803e+17,2.000522311751698e+17,2.0008464291195008e+17,2.0012538153457533e+17,2.0017360081816102e+17,2.002281869548338e+17,2.002879307042178e+17,2.003516421900332e+17,2.0041821904737606e+17,2.0048668105707958e+17,2.005561826401578e+17,2.0062601176324384e+17,2.006955811863354e+17,2.0076441593844432e+17,2.0083213944287126e+17,2.0089845972208166e+17,2.0096315646687306e+17,2.0102606934920163e+17,2.0108708771261792e+17
2.706666666666667,2e+17,2e+17,2.0000000000373462e+17,2.0000000334020557e+17,2.0000011583948173e+17,2.0000101556480515e+17,2.0000437903224714e+17,2.000124870127012e+17,2.0002740616989075e+17,2.0005044230904902e+17,2.0008202151457126e+17,2.00121837570218e+17,2.0016908785268784e+17,2.002226956376479e+17,2.0028148066153475e+17,2.0034427414533542e+17,2.0040998800334867e+17,2.0047765079593606e+17,2.0054642150231382e+17,2.0061558953585904e+17,2.0068456689626515e+17,2.007528763518617e+17,2.00820138100095e+17,2.0088605636740163e+17,2.0095040676297674e+17,2.0101302479158442e+17,2.0107379568045866e+17
2.71,2e+17,2e+17,2.0000000000323245e+17,2.000000030237592e+17,2.0000010735937693e+17,2.0000095496025936e+17,2.000041584194157e+17,2.0001194263164675e+17,2.0002635305112224e+17,2.00048709334239e+17,2.0007947338954653e+17,2.001183830412782e+17,2.0016467849390112e+17,2.002173197401452e+17,2.002751554169579e+17,2.00337037950531e+17,2.0040189374570378e+17,2.004687604012172e+17,2.0053680172501472e+17,2.0060530883807747e+17,2.006736932194676e+17,2.0074147559010902e+17,2.0080827310712842e+17,2.008737863596121e+17,2.0093778700904352e+17,2.0100010650469398e+17,2.0106062604972582e+17
2.7133333333333334,2e+17,2e+17,2.000000000027965e+17,2.000000027364219e+17,2.0000009947600787e+17,2.0000089779709587e+17,2.0000394827464138e+17,2.0001142037343005e+17,2.0002533726318838e+17,2.000470307063447e+17,2.000769967598754e+17,2.0011501602942237e+17,2.001603707645561e+17,2.002120572935016e+17,2.0026895306111018e+17,2.0032993179179722e+17,2.003939345797985e+17,2.0046000831123683e+17,2.0052732188587046e+17,2.0059516838773933e+17,2.006629590111678e+17,2.0073021264042582e+17,2.00796543576271e+17,2.008616489282234e+17,2.009252965435433e+17,2.0098731392765005e+17,2.0104757835205216e+17
2.716666666666667,2e+17,2e+17,2.000000000024182e+17,2.0000000247560154e+17,2.0000009214922704e+17,2.0000084389095206e+17,2.00003748135949e+17,2.0001091941456512e+17,2.000243576137113e+17,2.0004540491644202e+17,2.0007458988284227e+17,2.00111734647338e+17,2.0015616271401123e+17,2.0020690635063168e+17,2.0026287170152147e+17,2.003229538677083e+17,2.0038610881935126e+17,2.0045139296916794e+17,2.005179805643844e+17,2.0058516690211824e+17,2.0065236312402266e+17,2.007190864858857e+17,2.0078494861440797e+17,2.008496432963805e+17,2.0091293469787958e+17,2.0097464649201258e+17,2.0103465211118854e+17
2.72,2e+17,2e+17,2.0000000000209014e+17,2.0000000223892864e+17,2.0000008534145094e+17,2.000007930666697e+17,2.0000355755996003e+17,2.0001043895883005e+17,2.0002341294319277e+17,2.0004383049050925e+17,2.000722510496302e+17,2.0010853703852538e+17,2.001520524181724e+17,2.00201864986254e+17,2.0025690946278266e+17,2.0031610238945056e+17,2.00378414786695e+17,2.0044291282331686e+17,2.0050877634223533e+17,2.0057530309820192e+17,2.0064190440839344e+17,2.007080961056569e+17,2.0077348732325616e+17,2.0083776868109293e+17,2.009007007966026e+17,2.0096210362197846e+17,2.0102184684318474e+17
2.7233333333333336,2e+17,2e+17,2.0000000000180573e+17,2.00000002024238e+17,2.0000007901750608e+17,2.0000074515787478e+17,2.000033761212324e+17,2.000099782365096e+17,2.000225021243053e+17,2.000423059888591e+17,2.000699785849303e+17,2.001054213770817e+17,2.0014803797942835e+17,2.001969312969463e+17,2.0025106448668982e+17,2.003093755810288e+17,2.00370850813023e+17,2.004345663273912e+17,2.0049970780355437e+17,2.0056557569296832e+17,2.00631581712615e+17,2.0069724047526022e+17,2.007621587996077e+17,2.0082602429346266e+17,2.0088859415762125e+17,2.0094968473457747e+17,2.010091620565695e+17
2.726666666666667,2e+17,2e+17,2.0000000000155926e+17,2.000000018295517e+17,2.0000007314448384e+17,2.000007000065743e+17,2.000032034116197e+17,2.0000953650365277e+17,2.000216240611912e+17,2.0004083000557216e+17,2.0006777084654707e+17,2.001023858674773e+17,2.001441175265763e+17,2.0019210340119107e+17,2.0024533493237968e+17,2.003027716794639e+17,2.003634152386271e+17,2.004263519407608e+17,2.0049077353519594e+17,2.005559834036572e+17,2.006213938832612e+17,2.0068651856682352e+17,2.0075096213557142e+17,2.0081440933891072e+17,2.0087661409241395e+17,2.009373892398671e+17,2.009965972525301e+17
2.73,2e+17,2e+17,2.0000000000134582e+17,2.000000016530637e+17,2.0000006769160307e+17,2.000006574627695e+17,2.0000303903964915e+17,2.000091130413455e+17,2.000207776887698e+17,2.000394011679311e+17,2.0006562622499968e+17,2.0009942874432512e+17,2.0014028921473917e+17,2.0018737943941187e+17,2.002397189764553e+17,2.0029628893498218e+17,2.003561064131282e+17,2.0041826812871254e+17,2.0048197212700326e+17,2.0054652494803715e+17,2.006113397654064e+17,2.0067592934933366e+17,2.0073989641881165e+17,2.0080292301740176e+17,2.0086475990623798e+17,2.0092521654112675e+17,2.009841519250912e+17
2.7333333333333334,2e+17,2e+17,2.0000000000116106e+17,2.0000000149312534e+17,2.000000626300807e+17,2.0000061738408477e+17,2.0000288262991808e+17,2.0000870715499814e+17,2.0001996197205283e+17,2.0003801813585744e+17,2.0006354314312016e+17,2.0009654827214317e+17,2.001365512252741e+17,2.0018275757400032e+17,2.002342148131032e+17,2.0028992561119622e+17,2.0034892269569952e+17,2.0041031336269853e+17,2.0047330217206877e+17,2.0053719904466787e+17,2.0060141820288355e+17,2.006654717888852e+17,2.0072896073278515e+17,2.0079156452366678e+17,2.0085303089833754e+17,2.0091316603505072e+17,2.0097182556129334e+17
2.736666666666667,2e+17,2e+17,2.000000000010012e+17,2.0000000134823222e+17,2.000000579330095e+17,2.0000057963541203e+17,2.0000273382250864e+17,2.00008318173648e+17,2.000191759054688e+17,2.0003667960134954e+17,2.000615200556482e+17,2.0009374274511056e+17,2.0013290176567264e+17,2.001782359893342e+17,2.0022882065420138e+17,2.0028367998527757e+17,2.0034186245528218e+17,2.0040248612057757e+17,2.0046476226698835e+17,2.005280044131582e+17,2.0059162803853824e+17,2.0065514484892618e+17,2.0071815415697523e+17,2.0078033304742413e+17,2.0084142636215046e+17,2.0090123711194035e+17,2.0095961764137046e+17
2.74,2e+17,2e+17,2.0000000000086294e+17,2.0000000121701206e+17,2.0000005357524285e+17,2.0000054408857e+17,2.0000259227242003e+17,2.000079454492764e+17,2.0001841851219552e+17,2.000353842879236e+17,2.0005955544882326e+17,2.000910104868174e+17,2.0012933906945258e+17,2.0017381289178666e+17,2.0022353472941862e+17,2.0027755034812112e+17,2.0033492407079373e+17,2.003947848868508e+17,2.0045635101211075e+17,2.0051893977441917e+17,2.005819681144791e+17,2.006449474905009e+17,2.007074757671238e+17,2.007692277735987e+17,2.008299455855135e+17,2.008894291558952e+17,2.009475276389269e+17
2.7433333333333336,2e+17,2e+17,2.0000000000074342e+17,2.0000000109821357e+17,2.0000004953328618e+17,2.0000051062197728e+17,2.0000245764901843e+17,2.0000758835614054e+17,2.000176888435017e+17,2.0003413095005677e+17,2.0005764783997437e+17,2.0008834985000874e+17,2.001258613960426e+17,2.0016948650972685e+17,2.002183552863054e+17,2.0027153500450163e+17,2.0032810593132915e+17,2.0038720815289043e+17,2.0044806701178115e+17,2.0051000385091286e+17,2.0057243727232458e+17,2.006348786724896e+17,2.0069692463546064e+17,2.0075824788253907e+17,2.0081858785086637e+17,2.0087774154500307e+17,2.009355550211138e+17
2.746666666666667,2e+17,2e+17,2.000000000006402e+17,2.000000009906961e+17,2.0000004578519434e+17,2.0000047912033994e+17,2.000023296355037e+17,2.0000724629012e+17,2.000169859780976e+17,2.000329183726334e+17,2.0005579577710768e+17,2.0008575921632304e+17,2.0012246703065885e+17,2.0016525509351242e+17,2.002132805903763e+17,2.0026563227322224e+17,2.0032140643635494e+17,2.0037975441716237e+17,2.0043990887457942e+17,2.0050119536689642e+17,2.0056303435344547e+17,2.0062493735184493e+17,2.0068649983093056e+17,2.0074739255023283e+17,2.0080735243545392e+17,2.0086617365152893e+17,2.009236992488043e+17
2.75,2e+17,2e+17,2.00000000000551e+17,2.0000000089342026e+17,2.0000004231047533e+17,2.0000044947435152e+17,2.000022079283928e+17,2.000069186680775e+17,2.0001630902149443e+17,2.0003174537039443e+17,2.0005399783849222e+17,2.0008323699602538e+17,2.0011915428417456e+17,2.0016111691547363e+17,2.0020830892518403e+17,2.00259840487255e+17,2.0031482399589574e+17,2.003724221854425e+17,2.004318752135529e+17,2.004925130486615e+17,2.0055375819920435e+17,2.006151224838256e+17,2.0067620041941792e+17,2.007366609485201e+17,2.0079623861152733e+17,2.0085472484210307e+17,2.009119597767686e+17
2.7533333333333334,2e+17,2e+17,2.0000000000047402e+17,2.0000000080543936e+17,2.000000390899993e+17,2.0000042158040656e+17,2.0000209223701946e+17,2.0000660492723424e+17,2.000156571053733e+17,2.000306107873899e+17,2.0005225263224413e+17,2.0008078162773574e+17,2.0011592149298256e+17,2.0015707026988966e+17,2.002034385923859e+17,2.0025415799387405e+17,2.003083570307142e+17,2.003652099710269e+17,2.004239646464439e+17,2.0048395562476938e+17,2.0054460765119046e+17,2.006054330222267e+17,2.006660254639686e+17,2.007260522453047e+17,2.0078524564654333e+17,2.0084339447790755e+17,2.0090033605384778e+17
2.756666666666667,2e+17,2e+17,2.000000000004076e+17,2.000000007258913e+17,2.0000003610591293e+17,2.0000039534032605e+17,2.0000198228304973e+17,2.0000630452455917e+17,2.0001502938696317e+17,2.0002951349643546e+17,2.0005055879590986e+17,2.000783915781525e+17,2.001127670188511e+17,2.001531134729571e+17,2.0019866791180154e+17,2.0024858315478083e+17,2.003020039724838e+17,2.0035811629493558e+17,2.0041617579591178e+17,2.0047552182628115e+17,2.005355815514514e+17,2.0059586791960698e+17,2.0065597402500963e+17,2.0071556560476384e+17,2.0077437280336227e+17,2.0083218191486218e+17,2.0088882752312685e+17
2.7600000000000002,2e+17,2e+17,2.0000000000035034e+17,2.0000000065399136e+17,2.000000333415589e+17,2.0000037066109488e+17,2.0000187780001322e+17,2.000060169361725e+17,2.000144250484282e+17,2.0002845239857232e+17,2.000489149960481e+17,2.000760653417717e+17,2.001096892487731e+17,2.00149244862751e+17,2.0019399522146384e+17,2.0024311434622208e+17,2.0029576326395472e+17,2.0035113968611024e+17,2.0040850728974947e+17,2.004672103869837e+17,2.0052667874272058e+17,2.0058642612751302e+17,2.0064604516056608e+17,2.007052001875553e+17,2.0076361934044445e+17,2.008210865038087e+17,2.008774336221071e+17
2.7633333333333336,2e+17,2e+17,2.00000000000301e+17,2.000000005890255e+17,2.0000003078140013e+17,2.0000034745461075e+17,2.000017785328492e+17,2.000057416567633e+17,2.0001384329626454e+17,2.000274264225317e+17,2.000473199278114e+17,2.0007380144060218e+17,2.0010668659480912e+17,2.001454627991787e+17,2.0018941887766147e+17,2.0023774995910038e+17,2.002896333591129e+17,2.00344278681606e+17,2.0040095776109514e+17,2.0045902004361098e+17,2.0051789806864115e+17,2.0057710659670026e+17,2.0063623792647555e+17,2.0069495515102304e+17,2.007529845120448e+17,2.0081010759069427e+17,2.008661537828775e+17
2.766666666666667,2e+17,2e+17,2.0000000000025846e+17,2.000000005303442e+17,2.000000284109483e+17,2.0000032563744403e+17,2.0000168423746797e+17,2.000054781990203e+17,2.000132833607068e+17,2.00026434524203e+17,2.0004577231452714e+17,2.0007159842387674e+17,2.0010375749392467e+17,2.0014176566392624e+17,2.001849372549744e+17,2.0023248839907747e+17,2.0028361272333248e+17,2.0033753182677696e+17,2.0039352584863814e+17,2.0045094953606067e+17,2.0050923837398586e+17,2.0056790827735072e+17,2.006265513766001e+17,2.0068482964940035e+17,2.0074246756840608e+17,2.0079924451675334e+17,2.0085498743228512e+17
2.77,2e+17,2e+17,2.0000000000022182e+17,2.0000000047735686e+17,2.00000026216697e+17,2.000003051306084e+17,2.000015946803259e+17,2.000052260930769e+17,2.0001274449514374e+17,2.0002547568610694e+17,2.0004427090727856e+17,2.0006945486776e+17,2.0010090040782125e+17,2.0013815186039824e+17,2.0018054874630208e+17,2.0022732808667034e+17,2.0027769983352157e+17,2.0033089767545578e+17,2.0038621019681984e+17,2.0044299760760656e+17,2.0050069850487347e+17,2.0055883011928778e+17,2.0061698456303546e+17,2.0067482283401133e+17,2.0073206775595053e+17,2.007884966186886e+17,2.008439339921047e+17
2.7733333333333334,2e+17,2e+17,2.000000000001903e+17,2.0000000042952672e+17,2.0000002418605843e+17,2.0000028585934134e+17,2.000015096380155e+17,2.000049848859693e+17,2.0001222597554352e+17,2.000245489168729e+17,2.0004281448448566e+17,2.0006736937505277e+17,2.000981138227623e+17,2.0013461981365088e+17,2.0017625176288438e+17,2.0022226745734058e+17,2.0027189317826134e+17,2.003243747901274e+17,2.003790094560294e+17,2.0043516300510608e+17,2.0049227730898083e+17,2.005498710721876e+17,2.0060753653631773e+17,2.006649338534698e+17,2.0072178431746957e+17,2.0077786322885037e+17,2.0083299287920733e+17
2.776666666666667,2e+17,2e+17,2.0000000000016317e+17,2.000000003863659e+17,2.0000002230730442e+17,2.0000026775289475e+17,2.0000142889686838e+17,2.0000475414110813e+17,2.00011727099889e+17,2.000236532507213e+17,2.000414018514868e+17,2.000653405748933e+17,2.0009539624939373e+17,2.0013116797031834e+17,2.001720447343158e+17,2.0021730496157654e+17,2.0026619125793875e+17,2.0031796174209686e+17,2.0037192228279405e+17,2.0042744447920378e+17,2.0048397363575168e+17,2.005410300857875e+17,2.0059820634562752e+17,2.006551618538766e+17,2.0071161649231216e+17,2.0076734367541488e+17,2.0082216350572803e+17
2.7800000000000002,2e+17,2e+17,2.0000000000013987e+17,2.0000000034743133e+17,2.0000002056951046e+17,2.0000025074433494e+17,2.000013522525723e+17,2.0000453343776266e+17,2.000112471876221e+17,2.0002278774695107e+17,2.000400318401205e+17,2.000633671224562e+17,2.000927462225592e+17,2.0012779479853306e+17,2.0016792610855258e+17,2.0021243906496902e+17,2.0026059258487296e+17,2.0031165711165133e+17,2.0036494733996445e+17,2.0041984078452992e+17,2.004757863366013e+17,2.0053230611009114e+17,2.0058899303899142e+17,2.006455059790145e+17,2.0070156351657123e+17,2.007569372825613e+17,2.008114452792325e+17
2.7833333333333337,2e+17,2e+17,2.000000000001198e+17,2.000000003123207e+17,2.000000189625037e+17,2.0000023477035142e+17,2.000012795098005e+17,2.0000432237055872e+17,2.0001078557909824e+17,2.000219514894317e+17,2.000387033083085e+17,2.0006144769864806e+17,2.0009016230111107e+17,2.0012449878783994e+17,2.0016389435191347e+17,2.0020766824828006e+17,2.0025509568343517e+17,2.0030545948821626e+17,2.003580832968949e+17,2.004123506798949e+17,2.0046771426511744e+17,2.0052369809557034e+17,2.0057989566348074e+17,2.0063596537054086e+17,2.0069162462326867e+17,2.007466433706472e+17,2.0080083760288266e+17
2.7866666666666666,2e+17,2e+17,2.000000000001026e+17,2.000000002806688e+17,2.0000001747681363e+17,2.000002197710747e+17,2.0000121048185443e+17,2.0000412054898867e+17,2.0001034163505005e+17,2.0002114358610115e+17,2.000374151396394e+17,2.0005958100980163e+17,2.000876430677163e+17,2.0012127844910432e+17,2.0015994794907386e+17,2.0020299100750534e+17,2.002496990901627e+17,2.0029936747050602e+17,2.0035132882961837e+17,2.0040497292847917e+17,2.004597562772576e+17,2.0051520499336394e+17,2.0057091326540778e+17,2.0062653916817846e+17,2.006817990425382e+17,2.0073646125638285e+17,2.0079033987560118e+17
2.79,2e+17,2e+17,2.000000000000878e+17,2.0000000025214426e+17,2.0000001610362614e+17,2.0000020568990227e+17,2.000011449903183e+17,2.000039275969342e+17,2.0000991473606106e+17,2.0002036316846883e+17,2.0003616624295376e+17,2.0005776578736714e+17,2.0008518712865818e+17,2.001181323144148e+17,2.0015608540305354e+17,2.001984058539302e+17,2.0024440135386634e+17,2.0029337966666874e+17,2.003446826210165e+17,2.0039770629801853e+17,2.0045191123154224e+17,2.0050682575547334e+17,2.005620448905193e+17,2.006172265099039e+17,2.0067208600180698e+17,2.0072639025300403e+17,2.007799514922353e+17
2.7933333333333334,2e+17,2e+17,2.0000000000007514e+17,2.0000000022644646e+17,2.0000001483474022e+17,2.000001924733327e+17,2.0000108286472595e+17,2.0000374315220157e+17,2.0000950428204867e+17,2.0001960939112403e+17,2.0003495555193085e+17,2.0005600078760227e+17,2.00082793113634e+17,2.001150589369798e+17,2.001523052351985e+17,2.0019391131417946e+17,2.0023920103573238e+17,2.002874946944257e+17,2.003381433609848e+17,2.0039054956098554e+17,2.0044417798924464e+17,2.0049855933495488e+17,2.0055328958418752e+17,2.00608026532134e+17,2.00662484725975e+17,2.007164296704436e+17,2.0076967184371904e+17
2.796666666666667,2e+17,2e+17,2.0000000000006422e+17,2.0000000020330288e+17,2.0000001366252746e+17,2.0000018007080726e+17,2.000010239422392e+17,2.000035668660688e+17,2.000091096917571e+17,2.0001888143125037e+17,2.0003378202467658e+17,2.0005428479126038e+17,2.0008045967554854e+17,2.0011205689101962e+17,2.001486059851565e+17,2.0018950593026074e+17,2.0023409670941805e+17,2.0028171118120512e+17,2.003317097465925e+17,2.00383501494766e+17,2.0043655541457645e+17,2.00490404686109e+17,2.0054464639159818e+17,2.0059893836990976e+17,2.0065299443759306e+17,2.0070657881550147e+17,2.007595003172347e+17
2.8000000000000003,2e+17,2e+17,2.000000000000549e+17,2.000000001824665e+17,2.0000001257989392e+17,2.000001684345591e+17,2.0000096806733773e+17,2.00003398402845e+17,2.0000873040225942e+17,2.0001817848814534e+17,2.0003264464331366e+17,2.000526166032773e+17,2.0007818549030426e+17,2.0010912477165258e+17,2.00144986210847e+17,2.0018518825960227e+17,2.002290869611415e+17,2.0027602776427062e+17,2.0032538048223805e+17,2.0037656088183146e+17,2.0042904237487005e+17,2.004823607646662e+17,2.0053611435793613e+17,2.0058996115707846e+17,2.006436143570387e+17,2.0069683699201338e+17,2.0074943629637312e+17
2.8033333333333337,2e+17,2e+17,2.000000000000469e+17,2.0000000016371338e+17,2.000000115802446e+17,2.000001575194694e+17,2.000009150915198e+17,2.000032374394413e+17,2.0000836586846973e+17,2.0001749978274643e+17,2.0003154241357363e+17,2.000509950524568e+17,2.000759692565874e+17,2.0010626119477677e+17,2.001414444884251e+17,2.0018095687508426e+17,2.0022417038976595e+17,2.0027044309084413e+17,2.003191542797991e+17,2.0036972650990736e+17,2.0042163774075674e+17,2.0047442652797e+17,2.0052769252856832e+17,2.0058109402647315e+17,2.0063434370269056e+17,2.0068720350101792e+17,2.007394791612928e+17
