Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.1,2e+17,2e+17,2e+17,2e+17,2.0000000000004288e+17,2.0000000000640285e+17,2.0000000018917146e+17,2.000000021770185e+17,2.000000137948636e+17,2.0000005850814506e+17,2.0000018697570106e+17,2.0000048574484406e+17,2.0000107946604598e+17,2.000021260857028e+17,2.0000380686253248e+17,2.000063139329534e+17,2.0000983788301482e+17,2.0001455700588698e+17,2.0002062909979594e+17,2.0002818601440925e+17,2.000373307376139e+17,2.00048136599085e+17,2.0006064809498333e+17,2.0007488285455846e+17,2.0009083433199408e+17,2.0010847488699747e+17,2.0012775899830394e+17,2.0014862642650054e+17,2.0017100520269293e+17,2.0019481436696422e+17,2.0021996641634957e+17,2.0024636944792067e+17,2.0027392900045152e+17,2.0030254960981818e+17,2.0033213610032026e+17,2.0036259463777824e+17,2.00393833571559e+17
0.10333333333333335,2e+17,2e+17,2e+17,2e+17,2.0000000000004803e+17,2.000000000070141e+17,2.000000002040702e+17,2.000000023217052e+17,2.000000145803388e+17,2.0000006139362246e+17,2.0000019503024006e+17,2.000005041498914e+17,2.00001115658185e+17,2.0000218949907555e+17,2.000039083635104e+17,2.0000646509686218e+17,2.0001005025561584e+17,2.0001484145236666e+17,2.0002099529752285e+17,2.00028642107048e+17,2.0003788314200374e+17,2.0004878994183274e+17,2.0006140525009258e+17,2.000757450534927e+17,2.0009180132078886e+17,2.0010954510959334e+17,2.0012892979004982e+17,2.0014989420615466e+17,2.00172365654954e+17,2.0019626261052355e+17,2.0022149715471248e+17,2.0024797710189238e+17,2.002756078223359e+17,2.0030429378013888e+17,2.0033393980834266e+17,2.0036445214736333e+17,2.0039573927398173e+17
0.10666666666666667,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.000000000000538e+17,2.00000000007683e+17,2.0000000022014573e+17,2.000000024763078e+17,2.000000154137938e+17,2.000000644395659e+17,2.0000020349952403e+17,2.0000052344438506e+17,2.0000115350972157e+17,2.000022556951612e+17,2.0000401415772304e+17,2.0000662245934794e+17,2.000102711106201e+17,2.0001513700800006e+17,2.0002137552493827e+17,2.0002911538647402e+17,2.0003845606629878e+17,2.000494672535142e+17,2.0006218988214294e+17,2.0007663824442138e+17,2.000928027778022e+17,2.0011065319845408e+17,2.0013014173513907e+17,2.0015120628876496e+17,2.0017377340165232e+17,2.001977609664666e+17,2.0022308063911245e+17,2.0024963994452406e+17,2.0027734408115504e+17,2.0030609744086218e+17,2.00335804867319e+17,2.003663726793219e+17,2.0039770948634502e+17
0.11,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000006022e+17,2.000000000084147e+17,2.0000000023748493e+17,2.0000000264143616e+17,2.0000001629772173e+17,2.0000006765308413e+17,2.0000021239932406e+17,2.000005436575124e+17,2.0000119306786006e+17,2.000023247428523e+17,2.0000412433800227e+17,2.0000678613784794e+17,2.0001050058924842e+17,2.00015443835744e+17,2.0002176996379546e+17,2.000296060497428e+17,2.0003904971910787e+17,2.0005016875053066e+17,2.0006300221173584e+17,2.0007756264884525e+17,2.000938389225002e+17,2.0011179936847898e+17,2.001313950417819e+17,2.001525628741264e+17,2.0017522863281168e+17,2.001993096140255e+17,2.0022471703726762e+17,2.0025135813155626e+17,2.0027913792042912e+17,2.0030796072323094e+17,2.0033773139631062e+17,2.003683563407533e+17,2.0039974430410435e+17
0.11333333333333334,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.000000000000674e+17,2.0000000000921488e+17,2.00000000256181e+17,2.0000000281773898e+17,2.0000001723475587e+17,2.000000710416475e+17,2.0000022174614982e+17,2.0000056481973875e+17,2.0000123438176e+17,2.0000239671376653e+17,2.0000423900071408e+17,2.0000695625412896e+17,2.000107388377891e+17,2.0001576210427014e+17,2.0002217880209814e+17,2.0003011430057376e+17,2.0003966431599293e+17,2.000508946564056e+17,2.0006384246665296e+17,2.0007851849540448e+17,2.00094909981361e+17,2.001129838413797e+17,2.0013268992474144e+17,2.001539641682805e+17,2.0017673154436006e+17,2.0020090873796864e+17,2.002264065220472e+17,2.0025313182348586e+17,2.0028098948803696e+17,2.003098837624506e+17,2.003397195179517e+17,2.003704032419499e+17,2.004018438255401e+17
0.11666666666666667,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000007542e+17,2.0000000001008976e+17,2.000000002763341e+17,2.0000000300590592e+17,2.0000001822767603e+17,2.0000007461310134e+17,2.0000023155727302e+17,2.0000058696284093e+17,2.0000127750257856e+17,2.000024716822955e+17,2.0000435824581024e+17,2.0000713293433875e+17,2.00010986007646e+17,2.000160919880078e+17,2.0002260223413658e+17,2.0003064034937846e+17,2.0004030007948902e+17,2.0005164520179712e+17,2.000647108818616e+17,2.0007950601987715e+17,2.000960161878677e+17,2.001142068456681e+17,2.001340266053178e+17,2.001554103834961e+17,2.0017828233810794e+17,2.002025585285771e+17,2.002281492714468e+17,2.002549611855407e+17,2.0028289893619e+17,2.003118666976634e+17,2.003417693584239e+17,2.0037251349637174e+17,2.004040081517334e+17
0.12000000000000001,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000008438e+17,2.00000000011046e+17,2.000000002980517e+17,2.0000000320666976e+17,2.0000001927941533e+17,2.0000007837568058e+17,2.0000024185075158e+17,2.0000061011994205e+17,2.0000132248351446e+17,2.0000254972565507e+17,2.0000448217688166e+17,2.0000731630905888e+17,2.0001124225538822e+17,2.0001643366718787e+17,2.000230404605242e+17,2.0003118441328934e+17,2.0004095723912502e+17,2.000524206245104e+17,2.0006560769951955e+17,2.000805254651774e+17,2.0009715778250077e+17,2.001154686166436e+17,2.0013540531133107e+17,2.001569017382491e+17,2.0017988122172576e+17,2.0020425918161997e+17,2.0022994546856246e+17,2.002568463876531e+17,2.002848664214057e+17,2.0031390967192186e+17,2.003438810474301e+17,2.0037468722062138e+17,2.0040623738654147e+17
0.12333333333333334,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.000000000000944e+17,2.0000000001209098e+17,2.000000003214491e+17,2.000000034208089e+17,2.0000002039306723e+17,2.000000823380247e+17,2.0000025264545504e+17,2.000006343255475e+17,2.0000136937985334e+17,2.0000263092393725e+17,2.0000461090121338e+17,2.0000750651335942e+17,2.000115077428011e+17,2.0001678732788784e+17,2.000234936882354e+17,2.0003174671618928e+17,2.0004163603144454e+17,2.0005322116951056e+17,2.0006653316898026e+17,2.000815770813539e+17,2.000983350127301e+17,2.0011676939638016e+17,2.001368262771043e+17,2.001584384572019e+17,2.001815284087205e+17,2.002060108983296e+17,2.0023179530156464e+17,2.0025878760443274e+17,2.0028689210448013e+17,2.0031601283216134e+17,2.0034605471816746e+17,2.0037692453441718e+17,2.0040853163657178e+17
0.12666666666666668,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.0000000000010557e+17,2.0000000001323264e+17,2.000000003466498e+17,2.000000036491499e+17,2.0000002157189312e+17,2.000000865091934e+17,2.0000026396109085e+17,2.000006596155823e+17,2.0000141824901475e+17,2.0000271536016378e+17,2.0000474452984112e+17,2.0000770368685475e+17,2.0001178263693846e+17,2.0001715316207837e+17,2.000239621306443e+17,2.0003232748874176e+17,2.0004233670002752e+17,2.0005404708893552e+17,2.000674875467979e+17,2.000826611255874e+17,2.000995481330067e+17,2.001181094337128e+17,2.0013828974344534e+17,2.001600207711821e+17,2.0018322411841197e+17,2.002078138853754e+17,2.0023369896367062e+17,2.002607850151387e+17,2.002889761504596e+17,2.0031817632917178e+17,2.003482905072995e+17,2.003792255605663e+17,2.0041089101115603e+17
0.13,2e+17,2e+17,2e+17,2.0000000000000003e+17,2.00000000000118e+17,2.000000000144796e+17,2.000000003737864e+17,2.000000038925701e+17,2.0000002281932992e+17,2.00000090898683e+17,2.0000027581823155e+17,2.0000068602743e+17,2.0000146915060067e+17,2.000028031203415e+17,2.0000488317760966e+17,2.0000790797376147e+17,2.0001206711017664e+17,2.0001753136767056e+17,2.000244460075641e+17,2.0003292696842163e+17,2.0004305949551184e+17,2.0005489864210925e+17,2.0006847109673222e+17,2.0008377786218864e+17,2.0010079740475402e+17,2.001194889842234e+17,2.0013979595762858e+17,2.0016164891716048e+17,2.0018496857590765e+17,2.0020966835483702e+17,2.0023565665311667e+17,2.002628388036506e+17,2.002911187286116e+17,2.0032040031756886e+17,2.0035058855492765e+17,2.0038159042493683e+17,2.004133156223229e+17
0.13333333333333333,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.000000000001319e+17,2.000000000158413e+17,2.0000000040300096e+17,2.0000000415200077e+17,2.000000241389986e+17,2.0000009551644352e+17,2.0000028823834326e+17,2.0000071359997254e+17,2.000015221464456e+17,2.000028942935193e+17,2.0000502696323286e+17,2.000081195229574e+17,2.000123613402694e+17,2.0001792214856474e+17,2.000249455452878e+17,2.0003354539954666e+17,2.0004380467561578e+17,2.0005577609555485e+17,2.000694840897537e+17,2.0008492756259578e+17,2.0010208309635888e+17,2.0012090831022605e+17,2.0014134517337555e+17,2.00163323138228e+17,2.0018676201207754e+17,2.0021157452417715e+17,2.0023766857312906e+17,2.002649491584389e+17,2.0029332001239488e+17,2.0032268495576406e+17,2.003529490045618e+17,2.0038401925642902e+17,2.0041580558477046e+17
0.1366666666666667,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.000000000001474e+17,2.00000000017328e+17,2.0000000043444573e+17,2.0000000442842957e+17,2.0000002553471235e+17,2.0000010037289635e+17,2.0000030124381517e+17,2.000007423736318e+17,2.000015773006683e+17,2.0000298897184672e+17,2.000051760093552e+17,2.0000833848804237e+17,2.0001266551040454e+17,2.000183257147e+17,2.000254609766294e+17,2.0003418303330944e+17,2.000445725051604e+17,2.000566797230081e+17,2.0007052680404816e+17,2.000861105053715e+17,2.0010340548316202e+17,2.0012236768075213e+17,2.0014293765083533e+17,2.0016504368357258e+17,2.001886046635276e+17,2.0021353261621296e+17,2.002397349318945e+17,2.0026711627253472e+17,2.002955801794289e+17,2.003250304059341e+17,2.0035537200309024e+17,2.0038651218694595e+17,2.004183610158376e+17
0.14,2e+17,2e+17,2e+17,2.0000000000000006e+17,2.0000000000016467e+17,2.0000000001895075e+17,2.0000000046828378e+17,2.0000000472290426e+17,2.0000002701048605e+17,2.0000010547895293e+17,2.0000031485798986e+17,2.0000077239041254e+17,2.0000163467972506e+17,2.0000308725063424e+17,2.0000533044261514e+17,2.0000856502740054e+17,2.0001297980926166e+17,2.000187422821053e+17,2.0002599254096608e+17,2.0003484012781024e+17,2.0004536325609254e+17,2.0005760980543082e+17,2.0007159952502166e+17,2.000873269762e+17,2.0010476484744803e+17,2.0012386737153443e+17,2.0014457365656413e+17,2.0016681080845485e+17,2.00190496772573e+17,2.002155428590871e+17,2.0024185594252963e+17,2.0026934034349824e+17,2.002978994114619e+17,2.0032743683398966e+17,2.0035785770074867e+17,2.0038906935136333e+17,2.004209820354748e+17
0.14333333333333334,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000018394e+17,2.0000000002072166e+17,2.0000000050468976e+17,2.0000000503653574e+17,2.0000002857054518e+17,2.000001108460339e+17,2.0000032910519517e+17,2.000008036939465e+17,2.0000169435246464e+17,2.000031892284155e+17,2.0000549039371005e+17,2.0000879930426413e+17,2.0001330443107152e+17,2.0001917207295123e+17,2.0002654048428118e+17,2.0003551694809002e+17,2.0004617720750806e+17,2.000585666310246e+17,2.0007270254530515e+17,2.000885772678836e+17,2.001061614784353e+17,2.0012540766499104e+17,2.001462534635041e+17,2.0016862477418326e+17,2.0019243858721008e+17,2.0021760548623776e+17,2.0024403182304973e+17,2.0027162157338698e+17,2.0030027789433898e+17,2.0032990440954304e+17,2.0036040625108864e+17,2.0039169088749862e+17,2.0042366876621434e+17
0.14666666666666667,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000020538e+17,2.0000000002265386e+17,2.000000005438508e+17,2.0000000537050163e+17,2.0000003021933613e+17,2.0000011648608918e+17,2.000003440107769e+17,2.0000083632953827e+17,2.0000175639018486e+17,2.0000329500701088e+17,2.0000565599746298e+17,2.000090414867789e+17,2.000136395756763e+17,2.000196153156031e+17,2.0002710505920822e+17,2.000362137661643e+17,2.000470146456754e+17,2.0005955049524435e+17,2.0007383616475885e+17,2.0008986168033894e+17,2.001075956722649e+17,2.0012698885020848e+17,2.001479773509618e+17,2.001704858480886e+17,2.0019443036108794e+17,2.00219720736368e+17,2.002462627963366e+17,2.002739601687226e+17,2.0030271581796867e+17,2.0033243330587517e+17,2.0036301781094486e+17,2.0039437693607933e+17,2.0042642133313946e+17
0.15000000000000002,2e+17,2e+17,2e+17,2.000000000000001e+17,2.0000000000022928e+17,2.0000000002476157e+17,2.0000000058596717e+17,2.0000000572605005e+17,2.0000003196153616e+17,2.00000122411619e+17,2.000003596011329e+17,2.0000087034421254e+17,2.0000182086669085e+17,2.0000340469159318e+17,2.0000582739289078e+17,2.0000929174807088e+17,2.000139854485917e+17,2.0002007224467504e+17,2.0002768652507533e+17,2.000369308610574e+17,2.0004787586405923e+17,2.0006056170081203e+17,2.0007500069047683e+17,2.0009118052059328e+17,2.001090677319896e+17,2.001286112229244e+17,2.0014974560458573e+17,2.001723943034975e+17,2.00196472353479e+17,2.0022188885341427e+17,2.0024854909010566e+17,2.0027635634045734e+17,2.0030521337628912e+17,2.00335023699902e+17,2.0036569254040224e+17,2.0039712764071062e+17,2.004292398638532e+17
0.15333333333333335,2e+17,2e+17,2e+17,2.0000000000000013e+17,2.000000000002559e+17,2.0000000002706026e+17,2.000000006312532e+17,2.000000061045035e+17,2.0000003380206448e+17,2.0000012863569542e+17,2.0000037590374803e+17,2.000009057867627e+17,2.0000188785835494e+17,2.000035183907547e+17,2.0000600472327434e+17,2.0000955026631485e+17,2.0001434226106992e+17,2.0002054310108522e+17,2.0002828514795072e+17,2.0003766851883744e+17,2.0004876116334477e+17,2.0006160055773043e+17,2.0007619643679098e+17,2.0009253410277987e+17,2.00110577967562e+17,2.001302750855097e+17,2.001515585163433e+17,2.0017435041970544e+17,2.00198564829249e+17,2.0022411008651408e+17,2.0025089093687216e+17,2.0027881030393955e+17,2.003077707672332e+17,2.003376757721398e+17,2.003684306027616e+17,2.003999431478422e+17,2.004321244884461e+17
0.15666666666666668,2e+17,2e+17,2e+17,2.0000000000000016e+17,2.0000000000028554e+17,2.000000000295667e+17,2.0000000067993824e+17,2.0000000650726294e+17,2.0000003574609328e+17,2.000001351719851e+17,2.000003929472309e+17,2.0000094270780112e+17,2.0000195744417837e+17,2.0000363621657632e+17,2.0000618813623e+17,2.0000981722480426e+17,2.0001471023016397e+17,2.0002102813211178e+17,2.0002890120068886e+17,2.000384270326513e+17,2.0004967085146186e+17,2.0006266738329696e+17,2.000774237252752e+17,2.0009392274813344e+17,2.0011212669582237e+17,2.001319807469497e+17,2.0015341638449718e+17,2.0017635448194893e+17,2.00200708058826e+17,2.0022638468997283e+17,2.002532885739167e+17,2.0028132227887818e+17,2.0031038819269302e+17,2.0034038970666973e+17,2.0037123216450512e+17,2.0040282360673437e+17,2.0043507533946378e+17
0.16,2e+17,2e+17,2e+17,2.0000000000000016e+17,2.0000000000031856e+17,2.000000000322991e+17,2.0000000073226784e+17,2.0000000693581226e+17,2.0000003779905965e+17,2.000001420347725e+17,2.0000041076135133e+17,2.0000098115981117e+17,2.0000202970585466e+17,2.000037582846982e+17,2.0000637778378323e+17,2.0001009281202253e+17,2.0001508957879363e+17,2.000215275914503e+17,2.000295349629773e+17,2.0003920670276067e+17,2.000506052436097e+17,2.0006376250211722e+17,2.000786828847492e+17,2.0009534678498515e+17,2.00113714240486e+17,2.0013372852282538e+17,2.0015531951358077e+17,2.0017840678137702e+17,2.0020290231816867e+17,2.0022871292323e+17,2.0025574224324976e+17,2.0028389248930666e+17,2.003130658584834e+17,2.0034316569110176e+17,2.0037409739526067e+17,2.0040576916942326e+17,2.0043809255187296e+17
0.16333333333333333,2e+17,2e+17,2e+17,2.000000000000002e+17,2.0000000000035526e+17,2.0000000003527728e+17,2.0000000078850448e+17,2.0000000739172272e+17,2.000000399666779e+17,2.0000014923898458e+17,2.0000042937707936e+17,2.000010211972002e+17,2.0000210472783462e+17,2.0000388471439235e+17,2.0000657382244323e+17,2.0001037722171616e+17,2.0001548053581213e+17,2.0002204173927165e+17,2.0003018672138442e+17,2.0004000783657814e+17,2.0005156466228144e+17,2.0006488624611904e+17,2.000799742512819e+17,2.0009680654875706e+17,2.0011534093212986e+17,2.0013551873529334e+17,2.001572682143732e+17,2.001805076150219e+17,2.0020514788873392e+17,2.002310950508243e+17,2.002582521915755e+17,2.0028652116354595e+17,2.003158039743047e+17,2.003460039165377e+17,2.0037702646776544e+17,2.0040877999068576e+17,2.004411762630277e+17
0.16666666666666669,2e+17,2e+17,2e+17,2.0000000000000022e+17,2.0000000000039616e+17,2.0000000003852266e+17,2.0000000084892902e+17,2.000000078766579e+17,2.000000422549524e+17,2.0000015680021594e+17,2.0000044882662563e+17,2.0000106287635494e+17,2.0000218259739328e+17,2.0000401562863683e+17,2.0000677641328006e+17,2.0001067065296886e+17,2.0001588333607443e+17,2.0002257084228134e+17,2.000308567694075e+17,2.0004083074870374e+17,2.0005254943728906e+17,2.000660389545658e+17,2.0008129816819514e+17,2.000983023819564e+17,2.001170071081789e+17,2.0013735171306544e+17,2.0015926280387338e+17,2.0018265728576883e+17,2.002074450574435e+17,2.0023353134235805e+17,2.0026081867025472e+17,2.0028920853416666e+17,2.003186027537049e+17,2.003489045775334e+17,2.00380019557829e+17,2.0041185622800314e+17,2.004443266126342e+17
0.17,2e+17,2e+17,2e+17,2.0000000000000026e+17,2.000000000004416e+17,2.0000000004205843e+17,2.0000000091384163e+17,2.0000000839237866e+17,2.00000044670191e+17,2.0000016473475514e+17,2.0000046914348298e+17,2.000011062556979e+17,2.000022634046986e+17,2.000041511541919e+17,2.0000698572200275e+17,2.000109733102776e+17,2.0001629822050662e+17,2.000231151737795e+17,2.0003154540752173e+17,2.000416757609621e+17,2.0005355990578845e+17,2.0006722097407034e+17,2.0008265498606643e+17,2.0009983463416944e+17,2.0011871311289178e+17,2.0013922779138784e+17,2.001613036052737e+17,2.0018485610232534e+17,2.0020979411664982e+17,2.002360220724609e+17,2.00263441935267e+17,2.0029195483795034e+17,2.003214624140405e+17,2.0035186787206032e+17,2.0038307684429523e+17,2.0041499804152426e+17,2.004475437427154e+17
0.17333333333333334,2e+17,2e+17,2e+17,2.000000000000003e+17,2.0000000000049216e+17,2.0000000004590986e+17,2.000000009835634e+17,2.000000089407485e+17,2.0000004721901926e+17,2.0000017305961194e+17,2.0000049036246944e+17,2.000011513957457e+17,2.0000234724288182e+17,2.0000429142167795e+17,2.0000720191903942e+17,2.0001128540362995e+17,2.0001672543617654e+17,2.0002367501372176e+17,2.0003225294322992e+17,2.000425432024397e+17,2.0005459641230464e+17,2.000684326586082e+17,2.0008404506273197e+17,2.0010140366205446e+17,2.00120459297346e+17,2.0014114731201914e+17,2.0016339094793245e+17,2.0018710437918954e+17,2.0021219536410134e+17,2.0023856752075254e+17,2.0026612224717194e+17,2.0029476031585014e+17,2.0032438317643725e+17,2.0035489400146602e+17,2.00386198509004e+17,2.0041820559402806e+17,2.0045082779757443e+17
0.17666666666666667,2e+17,2e+17,2e+17,2.0000000000000035e+17,2.0000000000054838e+17,2.0000000005010426e+17,2.0000000105843738e+17,2.000000095237394e+17,2.0000004990839485e+17,2.0000018179254586e+17,2.0000051251977277e+17,2.0000119835916915e+17,2.000024342081099e+17,2.000044365656551e+17,2.000074251796191e+17,2.0001160714858272e+17,2.0001716523636554e+17,2.0002425064878138e+17,2.0003297969111258e+17,2.0004343340952266e+17,2.0005565930875686e+17,2.0006967436953117e+17,2.0008546876328902e+17,2.00103009829335e+17,2.0012224601942237e+17,2.0014311062320816e+17,2.0016552516734602e+17,2.0018940243661763e+17,2.0021464910290646e+17,2.002411679718046e+17,2.0026885987106963e+17,2.002976252129503e+17,2.003273652657492e+17,2.003579831704341e+17,2.0038938473675152e+17,2.0042147905088522e+17,2.004541789237579e+17
0.18000000000000002,2e+17,2e+17,2e+17,2.0000000000000042e+17,2.0000000000061088e+17,2.0000000005467123e+17,2.0000000113883024e+17,2.0000001014343728e+17,2.000000527456229e+17,2.000001909520953e+17,2.0000053565299638e+17,2.0000124721085498e+17,2.000025243996594e+17,2.0000458672470477e+17,2.00007655683855e+17,2.0001193876634237e+17,2.0001761788064144e+17,2.000248423724117e+17,2.0003372597287872e+17,2.0004434672593475e+17,2.00056748954484e+17,2.000709464755805e+17,2.0008692646009824e+17,2.00104653506792e+17,2.0012407364378922e+17,2.001451180796708e+17,2.0016770660512006e+17,2.001917506005909e+17,2.0021715564149718e+17,2.0024382371510186e+17,2.0027165507656032e+17,2.0030054977842525e+17,2.0033040891051782e+17,2.0036113558694342e+17,2.003926357152503e+17,2.00424818580019e+17,2.00457597270018e+17
0.18333333333333335,2e+17,2e+17,2e+17,2.0000000000000048e+17,2.0000000000068032e+17,2.000000000596429e+17,2.0000000122513376e+17,2.0000001080204874e+17,2.0000005573837222e+17,2.0000020055760816e+17,2.000005598012066e+17,2.0000129801796912e+17,2.0000261791999277e+17,2.0000474204151296e+17,2.000078936168297e+17,2.0001228048384656e+17,2.0001808363493277e+17,2.0002545048491018e+17,2.0003449211741718e+17,2.000452835027757e+17,2.0005786571627005e+17,2.0007224935289997e+17,2.000884185327854e+17,2.001063350722558e+17,2.001259425418854e+17,2.0014717004256624e+17,2.0016993560893997e+17,2.0019414920278147e+17,2.0021971529359174e+17,2.0024653504500227e+17,2.0027450813770298e+17,2.003035342654974e+17,2.0033351434292976e+17,2.003643514622262e+17,2.0039595163508832e+17,2.0042822435186566e+17,2.0046108298727418e+17
