Position_m,Temperature_t=0.00000000s,Temperature_t=1.66666667s,Temperature_t=3.33333333s,Temperature_t=5.00000000s,Temperature_t=6.66666667s,Temperature_t=8.33333333s,Temperature_t=10.00000000s,Temperature_t=11.66666667s,Temperature_t=13.33333333s,Temperature_t=15.00000000s,Temperature_t=16.66666667s,Temperature_t=18.33333333s
-0.059519999999999997,40.00000000000382,40.00005487200288,40.001747662544645,40.00721268355917,40.01507713373881,40.02326571873735,40.030617808606756,40.036729807013174,40.04158427962458,40.045318700945224,40.04811309120799,40.05014240036706
-0.05927999999999999,40.000000000004775,40.000059577625855,40.00183797414929,40.007479489481945,40.01551146474481,40.0238145129225,40.031229228461754,40.03736570472057,40.04221967598706,40.04593837088769,40.048708377848406,40.05070887069262
-0.059039999999999995,40.00000000000596,40.00006466508286,40.00193255660749,40.00775502062581,40.0159564675642,40.024373944818215,40.031850300734376,40.03800996191857,40.04286214091037,40.04656394499399,40.049308566691565,40.05127940112061
-0.0588,40.00000000000743,40.000070163421604,40.002031589971146,40.008039515688274,40.01641234435894,40.0249441572743,40.03248111677563,40.03866263224787,40.04351170230426,40.04719543424714,40.04991365786258,40.0518539849839
-0.058559999999999994,40.000000000009265,40.000076103734244,40.00213526073693,40.008333218109875,40.0168792992722,40.025525293399966,40.0331217673859,40.03932376850304,40.04416838718561,40.0478328487977,40.05052365075253,40.052432614986174
-0.05832,40.00000000001153,40.00008251928777,40.00224376202034,40.00863637610241,40.01735753838988,40.026117496515454,40.03377234277487,40.03999342260329,40.04483222165828,40.048476197950286,40.05113854400966,40.05301528319625
-0.05807999999999999,40.000000000014346,40.00008944566175,40.002357293731606,40.00894924267468,40.01784726969999,40.02672091010232,40.034432932520765,40.04067164556301,40.045503230893004,40.04912549015017,40.05175833553061,40.05360198104247
-0.057839999999999996,40.00000000001783,40.00009692089353,40.00247606275351,40.00927207565564,40.01834870304967,40.02733567775255,40.03510362552914,40.04135848746219,40.04618143910713,40.04978073296989,40.052383022451714,40.05419269930713
-0.0576,40.00000000002214,40.000104985631545,40.00260028312095,40.009605137714686,40.018862050099976,40.027961943116466,40.03578450999109,40.04205399741663,40.046866869544495,40.05044193309597,40.053012601140445,40.054787428121124
-0.057359999999999994,40.00000000002746,40.00011368329676,40.002730176202036,40.00994869637922,40.019387524278386,40.02859984984932,40.03647567334094,40.04275822354797,40.04755954445525,40.05110909631566,40.05364706718688,40.055386156958534
-0.05712,40.00000000003404,40.00012306025284,40.00286597088074,40.01030302404908,40.019925340728875,40.02924954155679,40.037177202213456,40.04347121295361,40.04825948507563,40.051782227503814,40.05428641539529,40.055988874631396
-0.05687999999999999,40.00000000004215,40.00013316598531,40.00300790374071,40.01066839800798,40.02047571625967,40.02991116173914,40.03788918240049,40.04419301167645,40.04896671160789,40.052461330609766,40.05493063977584,40.056595569284546
-0.056639999999999996,40.00000000005215,40.00014405329005,40.00315621925033,40.011045100431616,40.02103886928855,40.03058485373427,40.038611698807216,40.04492366467448,40.049681243200105,40.05314640864438,40.05557973353637,40.05720622839055
-0.05639999999999999,40.00000000006446,40.000155778471594,40.003311169948645,40.01143341839254,40.02161501978576,40.031270760659446,40.039344835407796,40.04566321579033,40.05040309792609,40.0538374636671,40.05623368907428,40.05782083874476
-0.056159999999999995,40.00000000007961,40.00016840155153,40.00347301663213,40.011833643861436,40.02220438921437,40.031969025351955,40.040088675200636,40.04641170772059,40.051132292765345,40.054534496773186,40.05689249796856,40.05843938646042
-0.05592,40.000000000098225,40.000181986487455,40.003642028541954,40.01224607370488,40.02280720046824,40.03267979030844,40.04084330016322,40.04716918198513,40.05186884358304,40.05523750808096,40.05755615097184,40.05906185696396
-0.05567999999999999,40.00000000012109,40.000196601402884,40.00381848355172,40.012671009679366,40.0234236778074,40.03340319762313,40.04160879120638,40.047935678896266,40.052612765110055,40.05594649671923,40.058224638002685,40.0596882349903
-0.055439999999999996,40.000000000149136,40.000212318828446,40.00400266835522,40.013108758421474,40.024054046790916,40.034139388924864,40.04238522812828,40.04871123752787,40.053364070923095,40.056661460814816,40.05889794813788,40.060318504578355
-0.05519999999999999,40.00000000018352,40.00022921595493,40.004194878654275,40.013559631434084,40.02469853420716,40.03488850531293,40.043172689567896,40.049495895684416,40.054122773424865,40.05738239748012,40.05957606960495,40.06095264906658
-0.054959999999999995,40.000000000225626,40.000247374898414,40.00439541934613,40.01402394506846,40.02535736800155,40.03565068729176,40.04397125295813,40.05028968986995,40.054888883824326,40.058109302800936,40.06025898977472,40.06159065108867
-0.05472,40.00000000027714,40.000266882978025,40.00460460471039,40.014502020502185,40.02603077720165,40.0364260747045,40.044780994478515,40.05109265525705,40.055662412117044,40.058842171824296,40.06094669515403,40.06223249256937
-0.054479999999999994,40.00000000034011,40.00028783300675,40.004822758595054,40.01499418371267,40.02671899183962,40.037214806665396,40.04560198900761,40.05190482565571,40.05644336706565,40.0595809985465,40.06163917137864,40.0628781547204
-0.05424,40.00000000041701,40.00031032359567,40.00505021460158,40.01550076544628,40.027422242872134,40.03801702149108,40.04643431007497,40.05272623348227,40.057231756180364,40.060325775901255,40.06233640320618,40.06352761803649
-0.05399999999999999,40.000000000510845,40.00033445947203,40.00528731626845,40.01602210118282,40.02814076209749,40.03883285663078,40.04727802981283,40.05355690972823,40.05802758569968,40.06107649574797,40.063038374509304,40.064180862291536
-0.053759999999999995,40.00000000062523,40.00036035181169,40.00553441725319,40.01655853109528,40.028874782070226,40.039662448595415,40.048133218907466,40.05439688392921,40.05883086057118,40.06183314886024,40.063745068268965,40.06483786653496
-0.05352,40.00000000076453,40.000388118586244,40.005791881512344,40.017110400004825,40.02962453601292,40.04050593288559,40.04899994655023,40.05524618413383,40.059641584432384,40.06259572491441,40.064456466567854,40.06549860908805
-0.053279999999999994,40.00000000093404,40.00041788492533,40.00606008347924,40.017678057330755,40.03039025772541,40.04136344391856,40.04987828038833,40.05610483687264,40.06045975959189,40.063364212478376,40.065172550583966,40.06616306754058
-0.05304,40.000000001140094,40.00044978349449,40.00633940823909,40.01826185703544,40.031172181491264,40.04223511495424,40.050768286475325,40.05697286712714,40.06128538701056,40.06413859900051,40.065893300584335,40.06683121874746
-0.05279999999999999,40.000000001390354,40.00048395488905,40.006630251701196,40.018862157563994,40.0319705419816,40.04312107801998,40.05167002922143,40.05785029829881,40.06211846628285,40.06491887079878,40.06661869591895,40.06750303882558
-0.052559999999999996,40.00000000169403,40.00052054804437,40.00693302076784,40.019479321778704,40.03278557415616,40.04402146383463,40.05258357134349,40.05873715217821,40.06295899561842,40.06570501305004,40.06734871501479,40.068178503150754
-0.05232,40.00000000206217,40.00055972066292,40.007248133499516,40.02011371688797,40.033617513161744,40.044936401731384,40.05350897381487,40.059633448914255,40.06380697182383,40.06649700977952,40.06808333537004,40.06885758635483
-0.052079999999999994,40.00000000250806,40.00060163965855,40.00757601927619,40.020765714369745,40.0344665942279,40.04586601957984,40.0544462958151,40.06053920698348,40.06466239028439,40.067294843850455,40.068822533548534,40.06954026232293
-0.05184,40.00000000304762,40.00064648161829,40.00791711895409,40.021435689889266,40.03533305255998,40.04681044370705,40.055395594679304,40.06145444315948,40.065525244946336,40.06809849695402,40.06956628517426,40.07022650419084
-0.05159999999999999,40.00000000369992,40.000694433282156,40.00827188501772,40.022124023211084,40.03621712322944,40.047769798817704,40.05635692584764,40.06237917248248,40.06639552829909,40.06890794959936,40.07031456492612,40.07091628434252
-0.051359999999999996,40.00000000448779,40.000745692041214,40.0086407817267,40.02283109810512,40.03711904106153,40.04874420791343,40.05733034281446,40.06331340822906,40.067273231357795,40.06972318110384,40.07106734653289,40.07160957440781
-0.05112,40.00000000543854,40.0008004664542,40.00902428525695,40.02355730224687,40.03803904052028,40.049733792211285,40.05831589707746,40.06425716188199,40.06815834364604,40.07054416958361,40.07182460276829,40.072306345260245
-0.050879999999999995,40.00000000658478,40.00085897678322,40.009422883835875,40.0243030271114,40.03897735559089,40.05073867106136,40.05931363808676,40.0652104431003,40.06905085317885,40.07137089194428,40.07258630544626,40.07300656701503
-0.05064,40.000000007965426,40.000921455548486,40.00983707787101,40.02506866786122,40.03993421965935,40.05175896186369,40.06032361319389,40.06617325968953,40.0699507464459,40.072203323871825,40.073352425416495,40.07371020902719
-0.05039999999999999,40.00000000962689,40.00098814810272,40.010267380071824,40.02585462322789,40.04090986538966,40.052794779984346,40.061345867600735,40.06714561757214,40.07085800839497,40.07304143982383,40.074122932560094,40.07441723988986
-0.050159999999999996,40.000000011624444,40.00105931322511,40.010714315564044,40.02666129538724,40.041904524598216,40.053846238670815,40.06238044430861,40.0681275207582,40.07177262241571,40.073885213020844,40.074897795785446,40.07512762743273
-0.04991999999999999,40.00000001402386,40.001135223735375,40.01117842199627,40.02748908982809,40.04291842812582,40.054913448966744,40.06342738406715,40.069118971316314,40.07269457032357,40.07473461543804,40.07567698302427,40.07584133872065
-0.049679999999999995,40.00000001690332,40.001216167127744,40.01166024963813,40.02833841521449,40.043951805707025,40.05599651962596,40.06448672532342,40.07011996934471,40.073623832344154,40.07558961779711,40.07646046122796,40.07655834005242
-0.04944,40.000000020355685,40.00130244622535,40.012160361469796,40.029209683241305,40.04500488583698,40.05709555702594,40.065558504171044,40.07113051294275,40.07456038709775,40.07645018955844,40.077248196364,40.077278596959694
-0.049199999999999994,40.00000002449111,40.001394379854844,40.012679333262035,40.030103308483085,40.046077895635875,40.058210665080644,40.06664275429935,40.07215059818259,40.07550421158418,40.0773162989135,40.07804015341271,40.07800207420612
-0.04896,40.00000002944017,40.0014923035415,40.013217753646686,40.03101970823618,40.047171060710795,40.05934194515286,40.067739506942786,40.073180219081195,40.07645528116803,40.07818791277751,40.07883629636414,40.07872873578657
-0.04871999999999999,40.00000003535749,40.00159657022467,40.01377622417666,40.03195930235398,40.048284605015276,40.06048949596602,40.06884879083037,40.07421936757269,40.07741356956406,40.079064996782414,40.07963658821517,40.079458544926624
-0.048479999999999995,40.00000004242595,40.001707550993686,40.014355359375294,40.03292251307534,40.04941875070641,40.06165341351555,40.06997063213536,40.075268033480995,40.07837904882311,40.079947515270064,40.08044099096691,40.080191464082134
-0.04824,40.0000000508617,40.00182563584401,40.014955786774294,40.03390976484591,40.0505737179997,40.062833790979816,40.07110505442514,40.076326204492865,40.079351689318166,40.080835431285756,40.08124946562222,40.08092745493903
-0.047999999999999994,40.000000060919916,40.001951234453564,40.0155781469399,40.03492148413256,40.051749725021516,40.06403071863069,40.07225207861129,40.07739386613123,40.08033145973094,40.081728706571994,40.08206197218351,40.08166647841326
-0.04776,40.00000007290157,40.002084776979075,40.016223093486666,40.035958099230704,40.05294698765943,40.06524428374379,40.07341172290001,40.07847100172901,40.08131832703867,40.082627301562574,40.08287846965079,40.08240849465095
-0.04751999999999999,40.00000008716128,40.002226714872045,40.016891293078366,40.03702004006455,40.05416571941028,40.06647457050839,40.074584002742704,40.079557592403184,40.08231225650134,40.08353117537696,40.08369891601987,40.08315346302867
-0.047279999999999996,40.000000104116474,40.00237752171417,40.01758342541548,40.03810773798016,40.05540613122614,40.06772165993715,40.075768930786964,40.08065361702945,40.0833132116493,40.08444028581496,40.08452326828091,40.08390134215397
-0.04704,40.000000124258015,40.00253769407177,40.01830018320868,40.039221625531454,40.056668431358226,40.06898562977562,40.07696651682792,40.081759052217166,40.08432115427119,40.0853545893517,40.08535148241709,40.08465208986602
-0.046799999999999994,40.000000148162584,40.00270775236868,40.01904227213787,40.04036213625891,40.057952825198726,40.070266554411546,40.07817676775989,40.082873872284814,40.085336044402354,40.086274041132924,40.08618351340359,40.085405663236436
-0.04656,40.00000017650694,40.002888241777235,40.01981041079615,40.0415297044612,40.059259515120786,40.071564504784206,40.07939968752845,40.08399804923592,40.086357840313575,40.08719859497061,40.087019315206796,40.08616201857037
-0.04631999999999999,40.00000021008458,40.003079733126604,40.020605330618196,40.04272476495948,40.0605887003165,40.072879548293535,40.080635277083005,40.08513155273544,40.087386498500244,40.08812820333887,40.08785884078375,40.08692111140769
-0.046079999999999996,40.00000024982488,40.00328282382782,40.02142777579258,40.04394775285464,40.06194057663317,40.074211748709374,40.08188353432971,40.08627435008663,40.088421973671956,40.08906281737025,40.088702042081856,40.08768289652438
-0.04584,40.000000296815344,40.00349813881467,40.02227850315734,40.04519910327724,40.063315336407754,40.07556116608071,40.08314445408502,40.087426406208465,40.08946421874252,40.0900023868523,40.08954887003879,40.08844732793415
-0.045599999999999995,40.00000035232717,40.00372633149974,40.02315828207843,40.04647925113029,40.06471316829972,40.076927856645035,40.08441802802961,40.08858768361356,40.090513184820445,40.090946860224484,40.09039927458272,40.08921435889019
-0.04536,40.00000041784485,40.00396808474441,40.02406789431041,40.047788630824954,40.06613425712225,40.07831187273788,40.08570424466295,40.08975814238665,40.091568821199765,40.091896184575454,40.091253204632785,40.08998394188718
-0.04511999999999999,40.00000049510022,40.00422411184192,40.02500813383892,40.049127676009014,40.067578783671976,40.07971326270252,40.08700308925847,40.090937740163604,40.09263107535147,40.09285030564065,40.092110608099745,40.0907560286634
-0.044879999999999996,40.00000058611159,40.0044951575123,40.0259798067043,40.05049681928833,40.06904692455728,40.0811320708,40.08831454381922,40.092126432111066,40.09369989291525,40.09380916780028,40.09297143188699,40.09153057020308
-0.04464,40.00000069322886,40.00478199890784,40.02698373080603,40.051896491941235,40.07053885202523,40.08256833711944,40.08963858703437,40.093324170906634,40.09477521769182,40.09477271407759,40.093835621891756,40.09230751673901
-0.044399999999999995,40.00000081918521,40.00508544662781,40.02802073568728,40.053327123625984,40.07205473378735,40.08402209748871,40.090975194236165,40.09453090671969,40.09585699163565,40.09574088613756,40.09470312300662,40.093086817755186
-0.04416,40.00000096715638,40.00540634574093,40.02909166229917,40.05478914208122,40.07359473284416,40.08549338338563,40.09232433735774,40.095746587192856,40.09694515484822,40.096713624285925,40.09557387912124,40.093868421989775
-0.043919999999999994,40.00000114082869,40.00574557681397,40.03019736274434,40.05628297281965,40.07515900730869,40.086982221849524,40.09368598489163,40.09697115742404,40.09803964557177,40.09769086746854,40.09644783312441,40.09465227743827
-0.04368,40.00000134447677,40.00610405694478,40.03133869999908,40.05780903881497,40.07674771022907,40.088488635393475,40.095060101849,40.09820455994922,40.09914040018351,40.09867255327121,40.09732492690632,40.09543833135676
-0.04344,40.00000158305246,40.00648274079797,40.032516547613895,40.059367760182084,40.078360989410214,40.09001264191707,40.096446649719766,40.09944673472581,40.1002473531904,40.09965861791972,40.09820510136112,40.09622653026549
-0.043199999999999995,40.00000186228629,40.00688262164129,40.03373178939177,40.060959553850765,40.07999898723478,40.09155425461993,40.097845586433436,40.100697619116815,40.10136043722439,40.100648996280476,40.09908829638978,40.09701681995252
-0.04296,40.00000218880322,40.00730473238056,40.03498531904388,40.06258483323292,40.08166184048351,40.09311348191584,40.09925686632089,40.10195714787559,40.10247958303825,40.101643621861264,40.09997445090317,40.09780914547771
-0.042719999999999994,40.000002570254495,40.007750146591114,40.03627803982219,40.06424400788344,40.08334968015503,40.094690327347855,40.10068044007704,40.103225253131406,40.10360471950186,40.10264242681262,40.10086350282547,40.09860345117676
-0.04248,40.00000301546763,40.00821997954328,40.037610864128666,40.0659374831549,40.085062631285204,40.09628478950405,40.10211625472437,40.10450186437568,40.104735773599074,40.10364534192947,40.10175538909779,40.099399680665556
-0.04224,40.000003534616894,40.00871538921959,40.03898471310058,40.067665659846185,40.08680081276623,40.09789686193438,40.103564253577474,40.10578690844899,40.105872670425164,40.10465229665316,40.102650045682154,40.10019777684468
-0.041999999999999996,40.000004139416845,40.00923757732113,40.040400516171694,40.069428933845174,40.08856433716554,40.09952653306843,40.105024376208554,40.107080309528875,40.10701533318476,40.1056632190739,40.103547407565685,40.10099768190408
-0.04176,40.00000484334171,40.009787790260226,40.04185921060876,40.071227695765735,40.09035331054465,40.10117378613418,40.10649655841392,40.10838198911834,40.10816368319039,40.10667803593366,40.10444740876511,40.101799337328046
-0.041519999999999994,40.00000566187392,40.01036732013676,40.043361741023325,40.07306233057908,40.092167832278044,40.10283859907801,40.107980732181595,40.109691866035256,40.109317639861544,40.10769667262936,40.10534998233156,40.10260268390023
-0.04128,40.00000661278515,40.01097750569517,40.04490905885817,40.07493321723973,40.094007994872285,40.10452094448569,40.10947682565991,40.11100985640244,40.11047712072437,40.108719053216525,40.106255060355586,40.10340766170902
-0.04103999999999999,40.0000077164539,40.01161973325894,40.04650212184844,40.0768407283063,40.09587388378544,40.1062207895048,40.110984763127256,40.112335873638706,40.11164204141192,40.10974510041334,40.107162573972566,40.10421421015302
-0.040799999999999996,40.00000899622387,40.01229543763947,40.04814189345702,40.07878522955724,40.097765577246946,40.10793809576832,40.112504464962974,40.11366982845061,40.11281231566496,40.110774735605126,40.108072453368266,40.10502226794677
-0.04056,40.000010478807866,40.013006103015954,40.049829342284,40.08076707960178,40.099683146078064,40.10967281931961,40.11403584761938,40.115011628825144,40.113987855333406,40.11180787884917,40.10898462778481,40.105831773126646
-0.040319999999999995,40.00001219474253,40.01375326378279,40.05156544145001,40.08278662948632,40.10162665351305,40.111424910538915,40.115578823594994,40.116361180023226,40.11516857037836,40.11284444888001,40.10989902552686,40.10664266305695
-0.04008,40.00001417889965,40.014538505360996,40.05335116795333,40.08484422229647,40.103596155021215,40.11319431407121,40.11713330140901,40.11771838457409,40.11635436887468,40.11388436311517,40.11081557396809,40.10745487443628
-0.039839999999999993,40.00001647106029,40.015363464969816,40.05518750200057,40.08694019275495,40.10559169812993,40.114980968755745,40.11869918557703,40.1190831422706,40.1175451570143,40.1149275376612,40.111734199557986,40.108268343303955
-0.039599999999999996,40.00001911655893,40.01622983235483,40.05707542631088,40.089074866815686,40.1076133222488,40.11678480755714,40.12027637658798,40.120455350165365,40.118740839109975,40.11597388732026,40.11265482782888,40.109083005046784
-0.03936,40.000022167004936,40.01713935046852,40.05901592539356,40.091248561254304,40.109661058495156,40.118605757498194,40.121864770882496,40.12183490256788,40.119941317599825,40.11702332559703,40.11357738340332,40.10989879440596
-0.039119999999999995,40.00002568108989,40.01809381609929,40.06100998479915,40.093461583255284,40.1117349295209,40.120443739594464,40.12346426083249,40.1232216910425,40.12114649305237,40.118075764706084,40.11450179000167,40.110715645484156
-0.03888,40.00002972548977,40.019095080444785,40.06305859034392,40.09571422999612,40.113834949341005,40.12229866879063,40.12507473472221,40.12461560440739,40.12235626417228,40.11913111557969,40.115427970450085,40.111533491752844
-0.038639999999999994,40.00003437587187,40.020145049625306,40.06516272730782,40.098006788228716,40.11596112316367,40.12417045389877,40.12669607673059,40.12601652873443,40.12357052780668,40.12018928787601,40.11635584668867,40.11235226605978
-0.0384,40.00003971801722,40.02124568513283,40.06732337960605,40.10033953385834,40.1181134472224,40.12605899753861,40.12832816691507,40.127424347350036,40.12478917895215,40.12125018998772,40.11728533978001,40.11317190063671
-0.03816,40.00004584907019,40.022399004211394,40.06954152893428,40.102712731520484,40.12029190861009,40.1279641960797,40.129970881196876,40.128838940837,40.12601211076235,40.12231372905111,40.11821636991793,40.11399232710729
-0.037919999999999995,40.00005287892779,40.02360708016418,40.07181815388777,40.105126634155894,40.1224964851153,40.12988593958582,40.13162409134771,40.130260187037244,40.127239214556276,40.12337981095554,40.11914885643658,40.11481347649515
-0.03768,40.00006093178252,40.0248720425828,40.07415422905457,40.107581482584145,40.12472714506084,40.13182411176131,40.13328766497802,40.13168796105561,40.12847037982715,40.124448340353354,40.12008271781979,40.11563527923218
-0.037439999999999994,40.00007014783328,40.02619607749405,40.076550724083056,40.11007750507609,40.12698384714485,40.13377858989986,40.1349614655267,40.13312213526465,40.129705494251986,40.12551922067025,40.12101787171071,40.11645766516705
-0.0372,40.00008068518031,40.02758142741955,40.079008602724116,40.11261491692552,40.12926654028457,40.135749244835324,40.136645352252394,40.134562579310355,40.13094444370181,40.12659235411599,40.12195423492173,40.11728056357382
-0.03696,40.000092721921185,40.02903039134339,40.0815288218483,40.115193920020424,40.13157516346282,40.13773594089504,40.13833918022636,40.136009160118995,40.132187112252495,40.12766764169569,40.1228917234447,40.11810390316088
-0.036719999999999996,40.000106458466064,40.030545324583066,40.08411233043844,40.11781470241417,40.13390964557749,40.13973853585544,40.14004280032693,40.137461741904886,40.133433382196294,40.128744983221324,40.123830252461424,40.11892761207996
-0.03648,40.00012212009174,40.03212863855886,40.086760068557965,40.1204774378971,40.136269905294164,40.141756880900175,40.141756059235554,40.13892018617924,40.13468313405401,40.12982427732387,40.12476973635443,40.119751617935385
-0.036239999999999994,40.000139959755295,40.033782800456876,40.08947296629571,40.12318228556869,40.13865585090196,40.143790820580655,40.1434787994345,40.14038435176006,40.13593624658784,40.13090542146575,40.12571008871804,40.12057584779354
-0.036,40.00016026118957,40.035510332780866,40.09225194268741,40.12592938941098,40.14106738017283,40.145840192779275,40.145210859206244,40.141854094783035,40.137192596814835,40.13198831195373,40.126651222369674,40.121400228192435
-0.03576,40.00018334230396,40.03731381278805,40.0950979046148,40.12871887786339,40.14350438022445,40.147904828675195,40.14695207263446,40.14332926871351,40.138452060021116,40.133072843952235,40.12759304936152,40.12222468515159
-0.035519999999999996,40.00020955891544,40.039195871804104,40.098011745682726,40.13155086339956,40.14596672738683,40.1499845527128,40.14870226960682,40.14480972435952,40.139714509776645,40.13415891149716,40.12853548099238,40.123049144181984
-0.03528,40.000239308836115,40.04115919441261,40.100994345075016,40.13442544210643,40.14845428707285,40.15207918257293,40.15046127581939,40.14629530988587,40.140979817950736,40.13524640750998,40.12947842781987,40.12387353029623
-0.035039999999999995,40.00027303634524,40.04320651751425,40.104046566390004,40.13734269326613,40.150966913652866,40.15418852914693,40.152228912782824,40.1477858708293,40.14224785472818,40.13633522381237,40.13042179967284,40.12469776801895
-0.0348,40.00031123707446,40.0453406292511,40.107169256456224,40.14030267894106,40.15350445033348,40.15631239651343,40.15400499783037,40.14928125011467,40.143518488626114,40.13742525114124,40.13136550566409,40.12552178139732
-0.034559999999999994,40.00035446333706,40.04756436779142,40.11036324412941,40.14330544356261,40.156066729040724,40.158450581918196,40.1557893441275,40.1507812880723,40.14479158651142,40.13851637916416,40.132309454203394,40.126345494011765
-0.034319999999999996,40.00040332993291,40.04988061997067,40.113629339071466,40.14635101352388,40.158653570307784,40.16060287575683,40.15758176068346,40.15228582245634,40.14606701361891,40.139608496495214,40.133253553010704,40.12716882898688
-0.03408,40.00045852046211,40.052292319784144,40.116968330512535,40.14943939677701,40.16126478316737,40.16276906156046,40.15938205236459,40.15379468846421,40.14734463357017,40.14070149071127,40.134197709129694,40.12799170900247
-0.033839999999999995,40.00052079418175,40.05480244672727,40.12038098599706,40.15257058243541,40.16390016504893,40.16494891598457,40.16119001990939,40.15530771875715,40.14862430839294,40.141795248368695,40.13514182894155,40.12881405630483
-0.0336,40.00059099344093,40.057414023979405,40.12386805011493,40.15574454038142,40.16655950168086,40.16714220880084,40.163005459945516,40.15682474348188,40.149905898541284,40.14288965502037,40.136085818179005,40.12963579271811
-0.033359999999999994,40.00067005173049,40.060130116427196,40.12743024321887,40.15896122087993,40.16924256699785,40.16934870289224,40.16482816500854,40.15834559029327,40.1511892629164,40.143984595233306,40.13702958194065,40.13045683965592
-0.03312,40.00075900238455,40.06295382852397,40.13106826012909,40.16222055419825,40.17194912305354,40.171568154251204,40.16665792356263,40.15987008437822,40.152474258888,40.145079952606444,40.137973024705516,40.131277118133085
-0.03288,40.00085898797159,40.06588830198149,40.134782768826675,40.16552245023288,40.174678919938515,40.17380031198112,40.16849452002305,40.16139804848048,40.15376074231646,40.146175609789054,40.13891605034786,40.13209654877754
-0.032639999999999995,40.000971270413366,40.06893671329087,40.138574409136616,40.16886679814353,40.177431695704016,40.17604491830109,40.17033773478055,40.16292930292671,40.15504856757552,40.14727144849939,40.13985856215224,40.13291505184242
-0.0324,40.00109724186997,40.07210227106966,40.14244379140217,40.17225346599495,40.180207176291255,40.17830170855397,40.172187344227645,40.16446366565353,40.15633758757573,40.14836734954382,40.14080046282886,40.13373254721825
-0.032159999999999994,40.00123843642962,40.07538821323235,40.14639149515166,40.17568230040696,40.18300507546666,40.180570411217836,40.17404312078677,40.16600095223569,40.157627653788424,40.14946319283633,40.14174165452911,40.134548954445414
-0.03192,40.00139654264096,40.07879780398164,40.150418067759205,40.17915312621323,40.18582509476309,40.1828507479208,40.17590483294037,40.16754097591535,40.158918616270455,40.1505588574184,40.142682038861395,40.13536419272662
-0.03168,40.00157341692545,40.082334330618515,40.15452402310091,40.18266574612926,40.18866692342717,40.18514243345926,40.177772245262865,40.16908354763239,40.1602103236895,40.151654221479326,40.14362151690715,40.13617818093964
-0.031439999999999996,40.00177109790589,40.08600110016913,40.15870984020797,40.186219940430014,40.191530238372955,40.18744517581963,40.17964511845454,40.170628476055875,40.16150262334998,40.1527491623768,40.14455998923715,40.13699083765014
-0.0312,40.00199182168601,40.08980143582696,40.162975961918164,40.18981546663775,40.1944147041419,40.18975867620359,40.18152320937734,40.172175567616556,40.16279536121971,40.15384355665802,40.14549735592803,40.137802081124704
-0.030959999999999998,40.00223803811394,40.09373867320917,40.167322793527596,40.19345205922044,40.19731997286944,40.1920826290568,40.1834062710926,40.17372462654042,40.16408838195702,40.15493728008108,40.146433516578995,40.13861182934394
-0.030719999999999997,40.00251242805991,40.097816156426205,40.171750701444,40.19712942930135,40.200245684258164,40.194416722101224,40.18529405290069,40.1752754548834,40.16538152893865,40.15603020763672,40.147368370328856,40.139420000015754
-0.030479999999999997,40.00281792173572,40.10203723396444,40.176260011843596,40.20084726438016,40.20319146555777,40.196760636371046,40.18718630038257,40.17682785256703,40.16667464428815,40.15712221357052,40.14830181587317,40.14022651058882
-0.030239999999999996,40.00315771807983,40.106405254381706,40.18085100933303,40.20460522806616,40.20615693155192,40.19911404625213,40.18908275544328,40.17838161741532,40.167967568904935,40.15821317140536,40.14923375148165,40.14103127826607
-0.03,40.00353530522774,40.110923561816215,40.18552393561833,40.208402959823964,40.20914168455203,40.20147661952516,40.19098315635734,40.1799365451925,40.16926014249393,40.15930295396431,40.150164075015866,40.14183422001844
-0.029759999999999998,40.0039544820827,40.115595491309804,40.19027898818245,40.21224007473222,40.21214531439827,40.2038480174124,40.192887237816095,40.18149242964198,40.170552203595854,40.16039143339382,40.15109268394699,40.142635252598645
-0.029519999999999998,40.004419380995884,40.12042436394677,40.19511631897362,40.21611616325579,40.21516739846764,40.20622789462814,40.19479473097691,40.18304906252623,40.17184358961797,40.16147848118729,40.15201947537392,40.143434292555156
-0.029279999999999997,40.00493449155941,40.12541348181021,40.20003603310596,40.22003079103175,40.21820750168949,40.20861589943279,40.19670536351438,40.18460623366779,40.173134136865585,40.16256396820893,40.152944346041465,40.144231256246236
-0.029039999999999996,40.00550468550794,40.130566122758175,40.20503818757459,40.22398349866986,40.221265176568316,40.21101167369069,40.19861885967333,40.18616373099123,40.17442368057398,40.163647764718014,40.15386719235885,40.14502605985417
-0.0288,40.0061352427173,40.13588553502241,40.21012278998705,40.227973801567735,40.22433996321414,40.21341485293161,40.2005349403238,40.187721340566156,40.175712054941016,40.16472974039344,40.15478791041832,40.145818619399535
-0.02856,40.00683187827955,40.1413749316332,40.21528979731297,40.2320011897413,40.22743138938044,40.21582506641596,40.202453323017835,40.18927884665125,40.1769990931602,40.16580976435856,40.155706396013976,40.146608850755634
-0.028319999999999998,40.00760077062442,40.147037484674065,40.22053911465405,40.23606512767088,40.23053897050973,40.21824193720374,40.20437372204829,40.19083603173924,40.17828462745439,40.166887705206406,40.15662254466079,40.14739666966303
-0.028079999999999997,40.008448590646836,40.15287631937087,40.22587059403636,40.24016505416338,40.2336622097869,40.22066508222716,40.20629584850933,40.192392676602935,40.17956848910999,40.16796343102516,40.15753625161383,40.148181991744195
