Position_m,Temperature_t=0.00000000s,Temperature_t=1.81818182s,Temperature_t=3.63636364s,Temperature_t=5.45454545s,Temperature_t=7.27272727s,Temperature_t=9.09090909s,Temperature_t=10.90909091s,Temperature_t=12.72727273s,Temperature_t=14.54545455s,Temperature_t=16.36363636s,Temperature_t=18.18181818s
-0.1152,60.0,60.0,60.00000000000969,60.00000000825063,60.000000375374725,60.00000435004778,60.000023842863385,60.000082956620844,60.00021456983798,60.00045254715841,60.00082454597088
-0.11495999999999999,60.0,60.0,60.00000000001075,60.000000008860766,60.000000395217164,60.00000452063197,60.000024556926434,60.000084900567785,60.00021858588064,60.0004594328355,60.00083490085187
-0.11471999999999999,60.0,60.0,60.00000000001193,60.00000000952268,60.00000041647883,60.00000470217389,60.00002531375021,60.00008695552779,60.000222823785315,60.0004666899456,60.000845804587705
-0.11447999999999998,60.0,60.0,60.000000000013245,60.00000001023999,60.000000439229346,60.00000489506501,60.000026114479574,60.00008912378483,60.00022728713759,60.00047432329698,60.00085726296928
-0.11424,60.0,60.0,60.0000000000147,60.00000001101658,60.000000463542946,60.000005099719495,60.00002696032005,60.00009140773547,60.00023197968914,60.00048233790788,60.0008692820258
-0.11399999999999999,60.0,60.0,60.00000000001633,60.000000011856685,60.00000048949862,60.000005316574935,60.00002785253917,60.00009380989075,60.00023690535979,60.0004907390085,60.00088186802649
-0.11375999999999999,60.0,60.0,60.000000000018126,60.00000001276483,60.00000051718037,60.000005546093064,60.00002879246791,60.00009633287815,60.00024206823963,60.000499532042966,60.00089502748223
-0.11352,60.0,60.0,60.00000000002012,60.00000001374589,60.000000546677406,60.00000578876059,60.00002978150218,60.00009897944353,60.00024747259116,60.000508722671405,60.00090876714739
-0.11327999999999999,60.0,60.0,60.00000000002233,60.00000001480513,60.00000057808443,60.00000604508994,60.000030821104346,60.00010175245322,60.00025312285158,60.00051831677204,60.00092309402156
-0.11303999999999999,60.0,60.0,60.00000000002479,60.00000001594819,60.00000061150186,60.000006315620205,60.00003191280486,60.00010465489619,60.00025902363506,60.00052832044334,60.000938015351345
-0.11279999999999998,60.0,60.0,60.00000000002751,60.000000017181144,60.00000064703609,60.00000660091795,60.00003305820391,60.000107689886256,60.00026517973514,60.00053874000623,60.00095353863224
-0.11256,60.0,60.0,60.000000000030525,60.000000018510505,60.00000068479979,60.000006901578224,60.0000342589732,60.00011086066435,60.00027159612715,60.00054958200635,60.000969671610484
-0.11231999999999999,60.0,60.0,60.00000000003387,60.00000001994327,60.000000724912205,60.00000721822549,60.000035516857686,60.00011417060093,60.00027827797077,60.00056085321637,60.000986422284946
-0.11207999999999999,60.0,60.0,60.000000000037566,60.00000002148696,60.000000767499465,60.00000755151467,60.000036833677505,60.000117623198406,60.000285230612604,60.00057256063832,60.00100379890908
-0.11184,60.0,60.0,60.000000000041666,60.00000002314963,60.00000081269492,60.0000079021322,60.000038211329894,60.00012122209366,60.000292459588806,60.00058471150604,60.001021809992864
-0.11159999999999999,60.0,60.0,60.0000000000462,60.000000024939915,60.000000860639474,60.000008270797146,60.0000396517912,60.00012497106067,60.00029997062782,60.00059731328762,60.00104046430479
-0.11135999999999999,60.0,60.0,60.000000000051216,60.00000002686707,60.00000091148195,60.00000865826237,60.00004115711896,60.00012887401318,60.00030776965319,60.000610373687906,60.0010597708739
-0.11112,60.0,60.0,60.00000000005677,60.00000002894104,60.00000096537949,60.00000906531571,60.00004272945404,60.000132935007436,60.0003158627864,60.000623900651085,60.001079738991784
-0.11087999999999999,60.0,60.0,60.00000000006291,60.00000003117245,60.00000102249796,60.00000949278127,60.000044371022895,60.00013715824506,60.00032425634982,60.000637902363266,60.00110037821472
-0.11063999999999999,60.0,60.0,60.000000000069704,60.00000003357269,60.00000108301234,60.00000994152069,60.00004608413983,60.000141548075966,60.000332956869705,60.00065238725517,60.001121698365715
-0.11039999999999998,60.0,60.0,60.000000000077215,60.00000003615397,60.000001147107206,60.00001041243451,60.00004787120942,60.000146109001335,60.00034197107927,60.00066736400483,60.001143709536656
-0.11016,60.0,60.0,60.000000000085514,60.000000038929336,60.000001214977175,60.000010906463615,60.0000497347289,60.00015084567674,60.00035130592184,60.000682841540346,60.001166422090456
-0.10991999999999999,60.0,60.0,60.00000000009469,60.00000004191278,60.00000128682739,60.000011424590625,60.00005167729075,60.000155762915284,60.00036096855402,60.0006988290427,60.00118984666324
-0.10967999999999999,60.0,60.0,60.00000000010482,60.00000004511924,60.000001362874066,60.00001196784149,60.00005370158531,60.00016086569085,60.000370966349045,60.000715335948605,60.00121399416654
-0.10944,60.0,60.0,60.00000000011601,60.00000004856474,60.00000144334496,60.00001253728703,60.00005581040343,60.00016615914144,60.0003813069001,60.000732371953426,60.00123887578953
-0.10919999999999999,60.0,60.0,60.000000000128374,60.00000005226639,60.00000152848001,60.00001313404456,60.00005800663927,60.00017164857263,60.00039199802373,60.000749947014114,60.00126450300125
-0.10895999999999999,60.0,60.0,60.00000000014202,60.00000005624248,60.000001618531876,60.00001375927962,60.00006029329317,60.00017733946101,60.00040304776335,60.000768071352205,60.00129088755291
-0.10872,60.0,60.0,60.000000000157094,60.00000006051259,60.000001713766544,60.00001441420771,60.00006267347457,60.00018323745783,60.000414464392826,60.00078675545689,60.00131804148018
-0.10848,60.0,60.0,60.00000000017372,60.000000065097645,60.00000181446403,60.00001510009614,60.000065150405064,60.00018934839266,60.00042625642008,60.00080601008808,60.001345977105494
-0.10823999999999999,60.0,60.0,60.00000000019207,60.00000007002,60.000001920919,60.000015818265894,60.00006772742151,60.00019567827715,60.0004384325908,60.00082584627954,60.001374707040384
