r_m,B_tesla_phi_0
0.054174174174174174,1.0616983674696103
0.05429429429429429,1.0628157060083945
0.054414414414414414,1.0639311772823974
0.05453453453453453,1.065044779650091
0.054654654654654654,1.0661565114718856
0.05477477477477477,1.0672663711100991
0.054894894894894894,1.0683743569289499
0.05501501501501501,1.0694804672945464
0.055135135135135134,1.0705847005748592
0.05525525525525525,1.0716870551397137
0.055375375375375374,1.0727875293607785
0.0554954954954955,1.0738861216115412
0.055615615615615614,1.0749828302672968
0.05573573573573574,1.076077653705142
0.055855855855855854,1.0771705903039468
0.05597597597597598,1.0782616384443462
0.056096096096096094,1.079350796508733
0.05621621621621622,1.080438062881231
0.056336336336336335,1.0815234359476853
0.05645645645645646,1.0826069139857797
0.056576576576576575,1.083688494867101
0.0566966966966967,1.0847681763703039
0.056816816816816815,1.0858459562756753
0.05693693693693694,1.0869218323651104
0.057057057057057055,1.0879958024221057
0.05717717717717718,1.0890678642317517
0.057297297297297295,1.0901380155807103
0.05741741741741742,1.0912062542572072
0.057537537537537535,1.0922725780510256
0.05765765765765766,1.0933369847534833
0.057777777777777775,1.0943994721574266
0.0578978978978979,1.0954600380572228
0.058018018018018015,1.0965186802487386
0.05813813813813814,1.0975753965293333
0.058258258258258255,1.0986301846978543
0.05837837837837838,1.099683042554612
0.058498498498498495,1.100733967901376
0.05861861861861862,1.1017829585413694
0.058738738738738736,1.1028300122792454
0.05885885885885886,1.1038751269208162
0.058978978978978976,1.1049183001467564
0.0590990990990991,1.1059595293104194
0.059219219219219216,1.1069988117138443
0.05933933933933934,1.1080361446604254
0.059459459459459456,1.1090715254548895
0.05957957957957958,1.1101049514032932
0.059699699699699696,1.1111364198130178
0.05981981981981982,1.1121659279927483
0.059939939939939936,1.1131934732524693
0.06006006006006006,1.1142190529034615
0.060180180180180176,1.1152426642582807
0.0603003003003003,1.1162643046307532
0.060420420420420416,1.1172839713359737
0.06054054054054054,1.1183016616902823
0.060660660660660656,1.1193173730112642
0.06078078078078078,1.1203311026177436
0.060900900900900896,1.1213428478297638
0.06102102102102102,1.1223526059685847
0.061141141141141137,1.1233603743566793
