Position_m,Temperature_t=0.00000000s,Temperature_t=1.48148148s,Temperature_t=2.96296296s,Temperature_t=4.44444444s,Temperature_t=5.92592593s,Temperature_t=7.40740741s,Temperature_t=8.88888889s,Temperature_t=10.37037037s,Temperature_t=11.85185185s,Temperature_t=13.33333333s,Temperature_t=14.81481481s,Temperature_t=16.29629630s,Temperature_t=17.77777778s,Temperature_t=19.25925926s
-0.11184,40.0,40.0,40.0000000000235,40.00000001353981,40.00000048710868,40.00000481822269,40.000023593607246,40.000075570237755,40.00018370510486,40.00036953809965,40.00064907042217,40.0010310490484,40.001517157520695,40.002103262356904
-0.11159999999999999,40.0,40.0,40.00000000002608,40.000000014595855,40.000000516119364,40.00000504540378,40.000024493491054,40.0000779373832,40.00018848835233,40.00037761969833,40.00066110380142,40.00104739001419,40.00153787119779,40.002128173296974
-0.11135999999999999,40.0,40.0,40.000000000028926,40.00000001573327,40.000000546896906,40.00000528425051,40.00002543414677,40.00008040227522,40.00019345583972,40.00038599657098,40.000673559357026,40.00106428647411,40.00155927174968,40.00215389414741
-0.11112,40.0,40.0,40.00000000003209,40.00000001695803,40.00000057953811,40.00000553525752,40.00002641693796,40.000082967526616,40.000198611546246,40.00039467392076,40.000686443213546,40.00108174511874,40.00158136609956,40.00218043179071
-0.11087999999999999,40.0,40.0,40.000000000035584,40.000000018276516,40.00000061414517,40.000005798942375,40.000027443283074,40.00008563584443,40.00020395958249,40.00040365711025,40.00069976167106,40.00109977281866,40.001604161345554,40.0022077932722
-0.11063999999999999,40.0,40.0,40.000000000039456,40.00000001969556,40.000000650826,40.00000607584641,40.00002851465694,40.00008841003188,40.00020950419246,40.000412951663236,40.00071352120659,40.00111837662552,40.001627664761365,40.0022359858004
-0.11039999999999998,40.0,40.0,40.00000000004374,40.000000021222505,40.00000068969444,40.00000636653561,40.00002963259233,40.000091292990355,40.0002152497556,40.00042256326657,40.00072772847561,40.001137563773035,40.00165188379691,40.00226501674731
-0.11016,40.0,40.0,40.00000000004848,40.000000022865194,40.00000073087058,40.0000066716015,40.00003079868156,40.000094287721446,40.000221200788914,40.00043249777203,40.00074239031346,40.00115734167806,40.001676826079,40.00229489364881
-0.10991999999999999,40.0,40.0,40.00000000005372,40.000000024632044,40.00000077448109,40.000006991662076,40.00003201457812,40.000097397329036,40.0002273619491,40.00044276119822,40.00075751373688,40.00117771794162,40.00170249941194,40.00232562420487
-0.10967999999999999,40.0,40.0,40.00000000005951,40.000000026532064,40.00000082065949,40.000007327362816,40.0000332819984,40.000100625021446,40.0002337380348,40.0004533597325,40.00077310594549,40.001198700349995,40.0017289117782,40.002357216279925
-0.10944,40.0,40.0,40.00000000006591,40.00000002857488,40.000000869546525,40.000007679377646,40.000034602723446,40.000103974113685,40.00024033398877,40.000464299732975,40.00078917432338,40.001220296875715,40.001756071339024,40.0023896779031
-0.10919999999999999,40.0,40.0,40.00000000007299,40.00000003077081,40.00000092129053,40.000008048410045,40.00003597860077,40.00010744802965,40.00024715490025,40.000475587730485,40.000805726440575,40.00124251567869,40.00178398643505,40.002423017268505
-0.10895999999999999,40.0,40.0,40.00000000008081,40.0000000331309,40.00000097604776,40.0000084351941,40.00003741154622,40.00011105030451,40.00025420600727,40.00048723043064,40.00082277005467,40.001265365107216,40.001812665586925,40.00245724273545
-0.10872,40.0,40.0,40.00000000008944,40.00000003566696,40.00000103398281,40.000008840495624,40.00003890354589,40.00011478458704,40.000261492699025,40.0004992347159,40.00084031311237,40.00128885369907,40.001842117495904,40.00249236282871
-0.10848,40.0,40.0,40.000000000098986,40.000000038391605,40.00000109526903,40.0000092651134,40.000040456658155,40.000118654642094,40.00026902051835,40.00051160764766,40.00085836375109,40.00131299018257,40.00187235104446,40.00252838623873
-0.10823999999999999,40.0,40.0,40.000000000109516,40.000000041318344,40.000001160088885,40.00000970988031,40.00004207301563,40.00012266435308,40.00027679516422,40.0005243564684,40.0008769303006,40.001337783477645,40.001903375296855,40.00256532182183
-0.10799999999999998,40.0,40.0,40.00000000012114,40.00000004446162,40.00000122863452,40.00001017566468,40.00004375482735,40.00012681772453,40.00028482249421,40.00053748860381,40.00089602128458,40.00136324269689,40.00193519949973,40.002603178600374
-0.10776,40.0,40.0,40.00000000013397,40.00000004783687,40.000001301108085,40.000010663371505,40.0000455043809,40.00013111888472,40.00029310852717,40.000551011665046,40.00091564542235,40.00138937714665,40.00196783308264,40.00264196576296
-0.10751999999999999,40.0,40.0,40.000000000148134,40.00000005146059,40.000001377722356,40.00001117394388,40.00004732404461,40.00013557208832,40.00030165944577,40.000564933450896,40.000935811630455,40.0014161963281,40.00200128565867,40.002681692664574
-0.10727999999999999,40.0,40.0,40.00000000016375,40.00000005535039,40.00000145870116,40.000011708364354,40.0000492162699,40.00014018171918,40.000310481599264,40.000579261950065,40.00095652902435,40.001443709938286,40.00203556702494,40.002722368826696
-0.10704,40.0,40.0,40.000000000180975,40.000000059525114,40.00000154427994,40.00001226765639,40.000051183593584,40.00014495229311,40.00031958150615,40.00059400534345,40.00097780692008,40.001471927871194,40.00207068716312,40.002764003937436
-0.10679999999999999,40.0,40.0,40.000000000199975,40.00000006400487,40.0000016347063,40.000012852885874,40.000053228640304,40.00014988846071,40.00032896585696,40.00060917200645,40.00099965483601,40.00150086021884,40.00210665624,40.00280660785164
