Position_m,Temperature_t=0.00000000s,Temperature_t=0.90909091s,Temperature_t=1.81818182s,Temperature_t=2.72727273s,Temperature_t=3.63636364s,Temperature_t=4.54545455s,Temperature_t=5.45454545s,Temperature_t=6.36363636s,Temperature_t=7.27272727s,Temperature_t=8.18181818s,Temperature_t=9.09090909s,Temperature_t=10.00000000s,Temperature_t=10.90909091s,Temperature_t=11.81818182s,Temperature_t=12.72727273s,Temperature_t=13.63636364s,Temperature_t=14.54545455s,Temperature_t=15.45454545s,Temperature_t=16.36363636s,Temperature_t=17.27272727s,Temperature_t=18.18181818s,Temperature_t=19.09090909s
-0.0852,100.0,100.0,100.00000000001009,100.00000000152303,100.00000004364261,100.0000004757955,100.00000283344704,100.00001128817674,100.00003396526473,100.00008335752638,100.00017560829993,100.00032897695169,100.00056200747426,100.0008918467042,100.00133297245834,100.00189641532177,100.00258943914582,100.00341558617512,100.00437497667401,100.00546476169745,100.0066796473754,100.00801243114947
-0.08496,100.0,100.0,100.00000000001154,100.00000000169666,100.00000004776633,100.00000051417061,100.00000303290375,100.00001199354597,100.00003587432116,100.00008761641352,100.00018383446346,100.0003432074787,100.00058459242783,100.00092531461246,100.00137989249724,100.00195927353965,100.00267053835086,100.00351697284438,100.00449839400217,100.0056116254949,100.00685104049036,100.0082091119515
-0.08471999999999999,100.0,100.0,100.00000000001319,100.00000000188969,100.0000000522707,100.00000055555923,100.00000324598747,100.00001274156166,100.00003788687997,100.00009208455789,100.00019243009315,100.00035802644058,100.00060804238746,100.00095997594556,100.00142837724982,100.00202409986893,100.00275402987228,100.00362118593878,100.00462507188833,100.00576217550663,100.00702653002342,100.00841027846917
-0.08448,100.0,100.0,100.00000000001506,100.00000000210424,100.00000005718992,100.00000060019059,100.00000347359591,100.00001353469882,100.00004000830296,100.00009677173723,100.00020141089328,100.0003734567498,100.0006323883902,100.0009958703606,100.00147847507685,100.00209095109822,100.0028399783644,100.00372829720872,100.00475508827577,100.00591649489583,100.00720620336597,100.0086160213508
-0.08424,100.0,100.0,100.00000000001721,100.00000000234267,100.0000000625611,100.0000006483106,100.00000371668304,100.0000143755679,100.00004224421139,100.00010168815183,100.00021079317875,100.00038952212537,100.00065766246716,100.00103303867463,100.00153023563524,100.00215988541422,100.0029284499465,100.00383837990297,100.00488852260952,100.00607466830475,100.00739014934449,100.00882643261893
-0.08399999999999999,100.0,100.0,100.00000000001965,100.00000000260758,100.00000006842461,100.00000070018304,100.00000397626228,100.00001526692147,100.00004460049696,100.00010684444003,100.00022059389453,100.0004062471151,100.00068389766682,100.00107152288788,100.00158370989952,100.0022309624203,100.00301951221768,100.00395150877942,100.00502545584254,100.00623678185642,100.00757845821771,100.00904160566317
-0.08375999999999999,100.0,100.0,100.00000000002244,100.0000000029018,100.00000007482429,100.00000075609074,100.00000425341,100.00001621166112,100.00004708333337,100.00011225169416,100.00023083063549,100.00042365711786,100.0007111280785,100.00111136620669,100.00163895018288,100.0023042431546,100.00311323427117,100.00406776011486,100.00516597044076,100.00640292315491,100.00777122167231,100.00926163523144
-0.08352,100.0,100.00000000000001,100.00000000002562,100.00000000322854,100.00000008180773,100.0000008163369,100.000004549269,100.00001721284484,100.00004969918791,100.00011792147698,100.00024152166654,100.00044177840634,100.00073938885589,100.0011526130662,100.00169601015774,100.00237979010726,100.0032096867074,100.00418721171347,100.00531015038683,100.0065731812842,100.00796853281705,100.00948661741964
-0.08327999999999999,100.0,100.00000000000001,100.00000000002923,100.00000000359127,100.00000008942656,100.0000008812464,100.00000486505233,100.0000182736944,100.0000524548337,100.0001238658382,100.00025268594298,100.00046063814956,100.00076871624027,100.00119530915279,100.00175494487576,100.00245766723694,100.00330894164624,100.0043099429143,100.00545808118255,100.00674764680564,100.0081704861753,100.00971664965984
-0.08303999999999999,100.0,100.00000000000001,100.00000000003335,100.00000000399388,100.00000009773683,100.00000095116734,100.00000520204723,100.00001939760323,100.00005535736211,100.00013009733163,100.00026434313122,100.00048026443592,100.00079914758398,100.00123950142614,100.00181581078726,100.0025379399865,100.00341107273809,100.0044360345974,100.0056098498498,100.00692641175371,100.00837717767617,100.00995183070663
-0.0828,100.0,100.00000000000001,100.00000000003803,100.00000000444064,100.00000010679932,100.0000010264725,100.00000556161922,100.0000205881445,100.00005841419558,100.0001366290325,100.00027651362966,100.00050068629592,100.00083072137342,100.0012852381409,100.00187866576,100.00262067529768,100.00351615517391,100.00456556918853,100.00576554493001,100.0071095696304,100.00858870464361,100.01019226062179
-0.08256,100.0,100.00000000000001,100.00000000004337,100.00000000493623,100.00000011667994,100.00000110756099,100.0000059452164,100.00002184907952,100.00006163310081,100.00014347455519,100.00028921858986,100.00052193372524,100.000863477252,100.00133256886784,100.00194356909715,100.0027059416249,100.0036242656939,100.00469863066266,100.00592525648214,100.00729721539771,100.00880516578411,100.01043804075726
-0.08231999999999999,100.0,100.00000000000001,100.00000000004943,100.00000000548587,100.0000001274501,100.00000119485996,100.00000635437404,100.00002318436644,100.0000650222023,100.00015064807133,100.00030247993793,100.0005440377076,100.00089745604289,100.00138154451456,100.00201058155452,100.00279380894789,100.00373548259502,100.00483530454582,100.00608907607898,100.00748944546856,100.00902666117237,100.01068927373616
-0.08207999999999999,100.0,100.00000000000003,100.00000000005633,100.00000000609529,100.0000001391872,100.00000128882645,100.00000679071927,100.00002459816946,100.00006858999674,100.00015816432898,100.00031632039756,100.00056703024015,100.00093269977472,100.00143221735017,100.00207976536272,100.0028843487904,100.00384988574555,100.00497567792523,100.00625709681269,100.00768635770804,100.0092532922485,100.01094606344624
-0.08184,100.0,100.00000000000003,100.00000000006416,100.0000000067708,100.00000015197506,100.00000138994935,100.00000725597636,100.0000260948689,100.00007234536898,100.00016603867464,100.00033076351723,100.00059094436459,100.00096925171538,100.00148464104014,100.00215118426219,100.00297763425448,100.00396755661798,100.00511983948056,100.00642941332428,100.00788805146091,100.00948516184381,100.01120851506418
-0.08159999999999999,100.0,100.00000000000003,100.00000000007307,100.00000000751936,100.00000016590448,100.00000149875154,100.00000775197219,100.00002767907186,100.00007629760876,100.00017428707628,100.00034583369877,100.0006158142001,100.0010071564079,100.00153887068393,100.00222490354128,100.0030737400582,100.00408857832588,100.00526787951942,100.00660612183778,100.00809462758443,100.0097223742122,100.01147673508564
-0.08135999999999999,100.0,100.00000000000004,100.0000000000832,100.00000000834865,100.00000018107377,100.00000161579216,100.00000828064209,100.00002935562335,100.00008045642835,100.00018292614737,100.00036155622722,100.00064167497766,100.00104645970777,100.00159496285406,100.00230099007592,100.00317274257507,100.00421303566242,100.00541989001482,100.00678732019603,100.00830618848273,100.00996503506325,100.01175083135723
-0.08112,100.0,100.00000000000004,100.00000000009469,100.00000000926708,100.00000019758933,100.00000174166897,100.0000088440359,100.00003112961805,100.00008483198086,100.00019197317194,100.00037795730164,100.0006685630755,100.00108720882169,100.00165297563655,100.0023795123708,100.00327471987502,100.00434101514055,100.0055759646441,100.00697310789859,100.00852283814328,100.0102132515973,100.01203091311027
-0.08088,100.0,100.00000000000006,100.00000000010773,100.00000001028398,100.0000002155663,100.00000187702094,100.00000944432458,100.00003300641247,100.00008943487933,100.00020144613052,100.00039506406733,100.00069651605612,100.00112945234777,100.00171296867317,100.0024605406023,100.00337975176724,100.00447260503519,100.00573619882995,100.00716358614129,100.00874468217515,100.01046713254247,100.0123170909966
-0.08063999999999999,100.0,100.00000000000006,100.00000000012254,100.0000000114096,100.00000023512929,100.00000202253098,100.00001008380687,100.00003499163795,100.00009427621684,100.00021136372747,100.00041290464931,100.00072557270472,100.00117324031746,100.00177500320534,100.00254414666324,100.00348791984482,100.0046078954271,100.0059006897834,100.00735885785794,100.00897182784936,100.01072678819362,100.0126094771265
-0.0804,100.0,100.00000000000007,100.00000000013934,100.00000001265516,100.0000002564131,100.0000021789288,100.00001076491672,100.00003709121417,100.00009936758741,100.00022174541927,100.00043150818712,100.00075577306907,100.00121862423904,100.00183914211975,100.00263040420955,100.00359930753149,100.00474697824902,100.0060695365488,100.00755902776417,100.00920438414141,100.01099233045372,100.0129081851086
-0.08016,100.0,100.00000000000009,100.00000000015838,100.00000001403309,100.00000027956348,100.00000234699404,100.00001149023075,100.00003931136337,100.0001047211079,100.000232611444,100.00045090487123,100.00078715850125,100.00126565714301,100.00190544999604,100.00271938870885,100.00371400013029,100.00488994733385,100.00624284005103,100.00776420240345,100.00944246177605,100.01126387287717,100.01321333009219
-0.07991999999999999,100.0,100.00000000000011,100.00000000017998,100.000000015557,100.0000003047381,100.00000252755954,100.00001226247642,100.00004165862526,100.00011034944099,100.00024398285238,100.0004711259808,100.00081977170095,100.00131439362929,100.00197399315638,100.00281117749125,100.00383208487456,100.00503689846511,100.00642070314511,100.0079744901954,100.00968617327428,100.01154153071569,100.01352502881169
-0.07967999999999999,100.0,100.00000000000013,100.00000000020445,100.00000001724189,100.00000033210733,100.00000272151485,100.0000130845405,100.00004413987281,100.00011626581919,100.00025588153989,100.00049220392319,100.0008536567606,100.0013648899165,100.00204483971724,100.00290584980232,100.0039536509812,100.00518792942974,100.00660323066809,100.00819000148668,100.00993563300297,100.0118254209665,100.01384339963369
-0.07944,100.0,100.00000000000016,100.00000000023218,100.00000001910425,100.00000036185544,100.00000292980992,100.00001395947814,100.0000467623287,100.00012248406998,100.00026833028058,100.00051417227517,100.00088885921262,100.0014172038933,100.00211805964345,100.00300348685855,100.00407878970638,100.00534314007346,100.00679052949359,100.00841084860429,100.01019095722691,100.0121156624231,100.01416856260639
-0.07919999999999999,100.0,100.00000000000018,100.00000000026357,100.00000002116218,100.00000039418151,100.00000315345919,100.00001489052234,100.00004953358274,100.0001290186422,100.00028135276224,100.000537065826,100.00092542607854,100.00147139517196,100.00219372480454,100.00310417190508,100.00420759440381,100.00550263235881,100.00698270858886,100.00863714591159,100.01045226416352,100.01241237572867,100.01450063951161
-0.07895999999999999,100.0,100.00000000000021,100.00000000029911,100.00000002343558,100.00000042930066,100.00000339354568,100.0000158810941,100.00005246161017,100.00013588463376,100.00029497362334,100.00056092062222,100.00096340592029,100.0015275251444,100.00227190903367,100.0032079902763,100.00434016058577,100.00566651042573,100.00717987907484,100.00886900986723,100.01071967404044,100.01271568343218,100.01483975391957
-0.07872,100.0,100.00000000000026,100.00000000033933,100.00000002594633,100.00000046744532,100.00000365122567,100.00001693481308,100.00005555479088,100.0001430978206,100.00030921849158,100.0005857740148,100.00100284889392,100.00158565704052,100.00235268818922,100.00331502945905,100.00447658598695,100.00583488065533,100.00738215428896,100.00910655908672,100.01099330915592,100.01302571004746,100.01518603124647
-0.07848,100.0,100.0000000000003,100.00000000038483,100.00000002871846,100.00000050886659,100.00000392773339,100.00001805550887,100.00005882192977,100.00015067468716,100.00032411402431,100.00061166470815,100.00104380680564,100.00164585598937,100.00243614021915,100.0034253791588,100.00461697063129,100.00600785173651,100.00758964985108,100.00934991440741,100.01127329394228,100.01334258211511,100.01553959881487
-0.07823999999999999,100.0,100.00000000000036,100.0000000004363,100.00000003177834,100.00000055383566,100.00000422438623,100.00001924723301,100.00006227227807,100.00015863245844,100.00033968795094,100.00063863281159,100.0010863331704,100.001708189083,100.00252234522824,100.00353913136895,100.00476141690196,100.00618553473586,100.00780248373263,100.0095991989564,100.0115597550325,100.0136664282676,100.01590058591715
-0.078,100.0,100.00000000000041,100.0000000004945,100.00000003515494,100.00000060264541,100.00000454259026,100.00002051427167,100.00006591555588,100.00016698913349,100.00035596911725,100.00066671989315,100.00113048327329,100.00177272544329,100.00261138554869,100.00365638044327,100.00491002961473,100.0063680431709,100.00802077632915,100.00985453822184,100.01185282133008,100.0139973792975,100.0162691238821
-0.07776,100.0,100.0000000000005,100.00000000056026,100.00000003888007,100.00000065561214,100.00000488384603,100.00002186115903,100.00006976197596,100.0001757635208,100.00037298753199,100.0006959690359,100.00117631423359,100.0018395362918,100.00270334581364,100.0037772231718,100.00506291609476,100.00655549308676,100.00824465053623,100.01011606012787,100.01215262408242,100.01433556822911,100.01664534614473
-0.07751999999999999,100.0,100.00000000000058,100.00000000063457,100.00000004298863,100.00000071307731,100.00000524975485,100.0000232926916,100.0000738222688,100.00018497527545,100.00039077441568,100.00072642489705,100.00122388507216,100.00190869502305,100.0027983130345,100.00390175886035,100.00522018625703,100.00674800313676,100.0084742318293,100.01038389511291,100.01245929695759,100.01468113039353,100.01702938831934
-0.07727999999999999,100.0,100.00000000000068,100.00000000071852,100.00000004751894,100.0000007754096,100.00000564202547,100.00002481394333,100.00007810770909,100.0001946449381,100.00040936225194,100.00075813376979,100.00127325678166,100.00198027728104,100.00289637668163,100.0040300894137,100.00538195269057,100.00694569466643,100.0087096483469,100.01065817621179,100.01277297612472,100.01503420350701,100.017421388276
-0.07704,100.0,100.00000000000081,100.0000000008133,100.00000005251302,100.00000084300703,100.00000606248116,100.00002643028137,100.00008263014307,100.00020479397517,100.00042878483949,100.00079114364547,100.00132449239644,100.00205436103431,100.00299762876237,100.00416231941468,100.00554833073726,100.00714869179109,100.00895103096619,100.01093903912867,100.01309380032417,100.01539492773836,100.01782148620478
-0.0768,100.0,100.00000000000095,100.00000000092031,100.00000005801702,100.00000091629916,100.00000651306718,100.00002814738254,100.00008740201667,100.0002154448191,100.00044907734363,100.000825504274,100.00137765705897,100.00213102664566,100.00310216389155,100.00429855619362,100.00571943855877,100.00735712145922,100.00919851336224,100.01122662229191,100.01342191091788,100.01576344575471,100.01822982465744
-0.07655999999999999,100.0,100.00000000000112,100.00000000104107,100.00000006408153,100.00000099574957,100.00000699585861,100.00002997125063,100.0000924364048,100.00022662091037,100.00047027634974,100.00086126722606,100.00143281808796,100.00221035694331,100.00321007936324,100.00443890989862,100.0058953972039,100.00757111351594,100.00945223206696,100.01152106690829,100.01375745193882,100.01613990276644,100.01864654858778
-0.07632,100.0,100.00000000000132,100.00000000117731,100.00000007076201,100.00000108185851,100.00000751306888,100.00003190823456,100.00009774704203,100.00023834674127,100.00049241991853,100.00089848595746,100.00149004504877,100.00229243729416,100.00332147522438,100.00458349356758,100.00607633067747,100.00779080076784,100.00971232652941,100.01182251701837,100.01410057014134,100.01652444657259,100.01907180539251
-0.07608,100.0,100.00000000000156,100.00000000133097,100.00000007811933,100.00000117516565,100.0000080670586,100.00003396504769,100.00010334835495,100.00025064790157,100.00051554764362,100.00093721587592,100.00154940982591,100.00237735567931,100.00343645435053,100.00473242320214,100.00626236601106,100.00801631904943,100.00997893917729,100.01213111955295,100.01445141505262,100.0169172276073,100.01950574495291
-0.07583999999999999,100.0,100.00000000000183,100.00000000150426,100.00000008622017,100.00000127625313,100.00000866034517,100.00003614878807,100.00010925549583,100.00026355112611,100.00053970071134,100.00097751441,100.00161098669811,100.00246520277183,100.00355512252378,100.00488581784357,100.0064536333354,100.00824780729107,100.01025221547991,100.01244702439067,100.01481013902489,100.01731839898696,100.01994851967709
-0.07559999999999999,100.0,100.00000000000216,100.00000000169959,100.00000009513762,100.00000138574889,100.00000929561284,100.00003846695986,100.00011548437803,100.0002770843445,100.00056492196289,100.00101944108064,100.00167485241572,100.00255607201686,100.00367758851276,100.00504379965068,100.00665026595446,100.00848540758835,100.01053230401233,100.01277038441677,100.01517689728875,100.01772811655823,100.02040028454296
-0.07536,100.0,100.00000000000254,100.00000000191972,100.00000010495182,100.00000150433003,100.00000997572351,100.0000409274959,100.00012205171319,100.0002912767329,100.00059125595874,100.00106305757525,100.00174108628069,100.00265005971413,100.00380396415494,100.00520649397956,100.00685240042145,100.00872926527326,100.01081935652098,100.01310135558296,100.01555184800738,100.01814653894672,100.02086119714177
-0.07511999999999999,100.0,100.000000000003,100.00000000216772,100.00000011575057,100.00000163272675,100.00001070372812,100.00004353878145,100.00012897505002,100.000306158768,100.0006187490457,100.00110842782416,100.001809770229,100.00274726510293,100.0039343644411,100.00537402946564,100.00706017661655,100.00897952898663,100.01111352799056,100.01344009696848,100.01593515233172,100.01857382760664,100.0213314177224
-0.07487999999999999,100.0,100.00000000000352,100.00000000244708,100.00000012762999,100.00000177172625,100.00001148287888,100.0000463096794,100.00013627281513,100.00032176228343,100.00064744942651,100.00115561808009,100.00188098891591,100.00284779044954,100.00406890760226,100.0055465381076,100.0072737378265,100.00923635075243,100.01141497671226,100.01378677084219,100.01632697445667,100.01901014687101,100.02181110923608
-0.07464,100.0,100.00000000000414,100.00000000276165,100.00000014069546,100.00000192217713,100.00001231664213,100.00004924955665,100.00014396435566,100.00033812052844,100.00067740723209,100.00120469700016,100.00195482980389,100.00295174113742,100.00420771519893,100.00572415535352,100.00749323082603,100.00949988605356,100.01172386435353,100.01414154272602,100.01672748167806,100.01945566400282,100.02230043738196
-0.0744,100.0,100.00000000000486,100.0000000031158,100.00000015506234,100.00000208499412,100.00001320871215,100.00005236831208,100.00015206998413,100.00035526822919,100.00070867459664,100.00125573573088,100.00203138325328,100.00305922575986,100.00435091221273,100.00590702018926,100.0077188059613,100.0097702939093,100.012040356029,100.01450458145936,100.01713684445077,100.0199105492468,100.02279957065296
-0.07415999999999999,100.0,100.0000000000057,100.00000000351439,100.00000017085695,100.00000226116303,100.00001416302574,100.00005567640592,100.00016061102525,100.00037324165255,100.00074130573557,100.00130880799614,100.00211074261601,100.0031703562155,100.00449862714058,100.00609527522887,100.00795061723518,100.0100477369544,100.012364620373,100.01487605926472,100.01755523644766,100.0203749758821,100.02330868038254
-0.07392,100.0,100.00000000000668,100.00000000396288,100.0000001882176,100.00000245174621,100.00001518377776,100.00005918489084,100.00016960986511,100.0003920786728,100.00077535702647,100.00136399018817,100.00219300433221,100.00328524780659,100.00465099209143,100.0062890668075,100.00818882239442,100.01033238151989,100.01269682961329,100.01525615181448,100.01798283461942,100.02084912027549,100.02382794079172
-0.07368,100.0,100.00000000000783,100.00000000446742,100.0000002072957,100.00000265788832,100.00001627543766,100.00006290544465,100.00017909000266,100.00041181884096,100.00081088709312,100.00142136146178,100.0022782680299,100.00340401934011,100.0048081428855,100.00648854507634,100.00843358301901,100.01062439771546,100.01303715964637,100.01564503829886,100.01841981925536,100.02133316193539,100.02435752903678
-0.07343999999999999,100.0,100.00000000000918,100.00000000503486,100.00000022825694,100.00000288082254,100.00001744276696,100.00006685040478,100.00018907610365,100.00043250345716,100.00084795689283,100.00148100383178,100.0023666366279,100.00352679323188,100.00497021915632,100.00669386410011,100.00868506461333,100.01092395951369,100.01338579011406,100.01604290149491,100.01886637404517,100.02182728356667,100.02489762525747
-0.07319999999999999,100.0,100.00000000001076,100.00000000567289,100.00000025128267,100.00000312187737,100.00001869083802,100.00007103280464,100.00019959405715,100.00045417564621,100.00088662980697,100.00154300227386,100.00245821644194,100.00365369561368,100.00513736445535,100.00690518195685,100.00894343669948,100.01123124483587,100.01374290448157,100.0164499278368,100.0193226861415,100.02233167112593,100.0254484126257
-0.07296,100.0,100.0000000000126,100.00000000639012,100.00000027657131,100.00000338248371,100.00002002505373,100.00007546641199,100.00021067103474,100.0004768804361,100.00092697173508,100.00160744482889,100.00255311729411,100.00378485644333,100.00530972635939,100.00712266084005,100.00920887291265,100.01154643563957,100.01410869011696,100.01686630748706,100.01978894622339,100.0228465138776,100.02601007739469
-0.07271999999999999,100.0,100.00000000001475,100.00000000719622,100.00000030433992,100.0000036641827,100.00002145116866,100.0000801657693,100.00022233555258,100.0005006648401,100.00096905119256,100.00167442271089,100.00265145262581,100.00392040961817,100.00548745658085,100.00734646716333,100.00948155109846,100.01186971800806,100.01448333837195,100.01729223440914,100.02026534856063,100.02337200445065,100.0265828089485
-0.07247999999999999,100.0,100.00000000001727,100.00000000810195,100.00000033482594,100.00000396863392,100.0000229753114,100.0000851462364,100.00023461753634,100.00052557794217,100.00101293941192,100.00174403041864,100.00275333961419,100.00406049309159,100.00567071108095,100.00757677166762,100.00976165341264,100.01220128224125,100.01486704466431,100.0177279064409,100.020752091079,100.02390833889591,100.02716679985221
-0.07224,100.0,100.0000000000202,100.00000000911942,100.0000003682891,100.00000429762441,100.00002460400833,100.00009042403528,100.00024754838921,100.00055167098594,100.00105871044805,100.00181636585108,100.00285889929212,100.00420524899273,100.00585965018547,100.00781374953053,100.01004936642232,100.0125413229484,100.01526000856123,100.018173525369,100.02124937542598,100.02445571674359,100.0277622459018
-0.072,100.0,100.00000000002362,100.00000001026217,100.00000040501335,100.0000046530782,100.00002634420878,100.00009601629715,100.00026116106254,100.00057899746628,100.00110644128524,100.00189153042379,100.002968256668,100.00435482374489,100.0060544386979,100.00805758047171,100.0103448812021,100.01289003913388,100.01566243385497,100.01862929699472,100.02175740702704,100.02501434105099,100.02836934616396
-0.07175999999999999,100.0,100.00000000002761,100.00000001154534,100.00000044530921,100.0000050370664,100.00002820331157,100.00010194111142,100.0002754901286,100.00060761322284,100.00115621194573,100.00196962918557,100.00308154084438,100.00450936818086,100.00625524600795,100.00830844885196,100.01064839342237,100.01324763427431,100.01607452862864,100.0190954311887,100.02227639513023,100.02558441843759,100.02898830300263
-0.07152,100.0,100.00000000003226,100.00000001298585,100.00000048951614,100.00000545181838,100.00003018919308,100.00010821757722,100.00029057185678,100.00063757653719,100.00120810560146,100.00205077093823,100.00319888513907,100.00466903766035,100.00646224620131,100.008566543773,100.01096010343777,100.01361431639509,100.01649650532099,100.01957214194455,100.02280655284932,100.0261661591186,100.02961932210398
-0.07128,100.0,100.00000000003767,100.00000001460268,100.00000053800512,100.00000589973334,100.00003231023715,100.00011486585754,100.00030644429279,100.00066894823345,100.00126220868972,100.00213506835948,100.00332042720905,100.00483399218943,100.00667561817107,100.00883205917837,100.01128021637611,100.01399029814706,100.01692858079085,100.02005964743162,100.02334809720581,100.02675977693721,100.03026261249983
-0.07103999999999999,100.0,100.00000000004398,100.000000016417,100.00000059118162,100.00000638339291,100.00003457536657,100.00012190723612,100.00032314734153,100.00070179178276,100.00131861103209,100.00222263812924,100.00344630917704,100.00500439654228,100.00689554573063,100.00910519395504,100.01160894222771,100.01437579688293,100.01737097638112,100.02055817004724,100.0239012491701,100.02736548939573,100.03091838658983
-0.07079999999999999,100.0,100.00000000005134,100.00000001845252,100.00000064948863,100.00000690557471,100.0000369940766,100.00012936417707,100.00034072285337,100.00073617341148,100.00137740595738,100.00231360105924,100.00357667776098,100.00518042038493,100.00712221772795,100.00938615203606,100.01194649593499,100.01477103473373,100.01782391798218,100.02106793646777,100.02446623370138,100.0279835176854,100.03158686016226
-0.07056,100.0,100.0000000000599,100.00000002073573,100.00000071341012,100.00000746926669,100.00003957647037,100.0001372603877,100.00035921471414,100.00077216221338,100.00143869042823,100.00240808222598,100.00371168440621,100.00536223840118,100.0073558281615,100.00967514250385,100.01229309748226,100.01517623868482,100.01828763609466,100.02158917769896,100.02504327978644,100.02861408671471,100.03226825241317
-0.07032,100.0,100.00000000006986,100.00000002329624,100.0000007834747,100.00000807768268,100.00004233329645,100.00014562088417,100.00037866893885,100.00080983026587,100.00150256517162,100.00250621110712,100.00385148542043,100.00555003042052,100.0075965762972,100.00997237969433,100.01264897198574,100.01559164065166,100.01876236589145,100.02212212912504,100.02563262047707,100.02925742513638,100.03296278596403
-0.07007999999999999,100.0,100.00000000008146,100.00000002616714,100.00000086025969,100.00000873427888,100.00004527598854,100.00015447206069,100.00039913376955,100.00084925275031,100.00156913481335,100.00260812172134,100.00399624211143,100.00574398154819,100.00784466678707,100.01027808330161,100.01301434978355,100.01601747755517,100.01924834727888,100.0226670305568,100.02623449292608,100.02991376537267,100.0336706868776
-0.06984,100.0,100.00000000009493,100.00000002938539,100.00000094439538,100.00000944277164,100.00004841670747,100.00016384176183,100.00042065977696,100.00089050807676,100.00163850801647,100.00271395277156,100.00414612092754,100.00594428229705,100.00810030978869,100.01059247848315,100.01338946652567,100.01645399139638,100.01974582495691,100.02322412627831,100.02684913842197,100.0305833436391,100.03439218467209
-0.0696,100.0,100.0000000001106,100.00000003299228,100.00000103656993,100.0000102071564,100.00005176838576,100.00017375935857,100.00044329996653,100.00093367801281,100.00171079762389,100.00282384779179,100.0043012936009,100.00615112872153,100.0083637210862,100.01091579596556,100.01377456326378,100.01690142933062,100.02025504847842,100.02379366509234,100.02747680242173,100.03126639996631,100.03512751233347
-0.06935999999999999,100.0,100.00000000012884,100.00000003703393,100.00000113753441,100.00001103172792,100.00005534477458,100.00018425582799,100.00046710988882,100.0009788478171,100.00178612080492,100.00293795529734,100.00446193729331,100.00636472255333,100.00863512221207,100.0112482721506,100.01416988654077,100.01736004374081,100.02077627230705,100.02437590036429,100.02811773458225,100.03196317822028,100.03587690632584
-0.06911999999999999,100.0,100.00000000015001,100.0000000415618,100.00000124810848,100.00001192110213,100.00005916049356,100.00019536383661,100.00049214775417,100.0010261063773,100.0018645992063,100.00305642893865,100.00462823474483,100.0065852713391,100.00891474057008,100.01159014922152,100.01457568848002,100.01783009230998,100.0213097558741,100.02497109006455,100.02877218878976,100.03267392612032,100.03664060659966
-0.06888,100.0,100.00000000017461,100.0000000466334,100.00000136918645,100.00001288023921,100.00006323108337,100.00020711782807,100.00051847455231,100.00107554635284,100.00194635910717,100.00317942765852,100.00480037442507,100.00681298857968,100.00920280955903,100.01194167524955,100.01499222687406,100.01831183809273,100.02185576363384,100.0255794968092,100.0294404231874,100.03339889525537,100.03741885659812
-0.06863999999999999,100.0,100.00000000020317,100.00000005231286,100.00000150174394,100.00001391446844,100.00006757306124,100.00021955411465,100.00054615417643,100.00112726432238,100.00203153157858,100.00330711585306,100.004978550687,100.0070480938711,100.00949956869741,100.01230310430032,100.0154197652727,100.01880554958562,100.02241456511736,100.02620138789885,100.03012270020086,100.03413834109786,100.03821190326101
-0.06839999999999999,100.0,100.00000000023635,100.00000005867172,100.000001646845,100.0000150295147,100.00007220397978,100.00023271097325,100.00057525355243,100.0011813609361,100.00212025264725,100.00343966353591,100.00516296392334,100.00729081304723,100.00980526374867,100.01267469654046,100.01585857307053,100.01931150079636,100.02298643498486,100.02683703535574,100.0308192865619,100.03489252301554,100.03901999702657
-0.06816,100.0,100.00000000027485,100.00000006578983,100.00000180564999,100.00001623152689,100.00007714248898,100.00024662874594,100.000605842773,100.0012379410731,100.0022126634637,100.00357724650621,100.00535382072556,100.00754137832385,100.01012014684714,100.01305671834372,100.0163089255934,100.01982997131164,100.02357165307613,100.0274867159586,100.03153045332954,100.03566170428101,100.03984339183081
-0.06792,100.0,100.00000000031953,100.00000007375624,100.00000197942393,100.000017527108,100.00008240840164,100.000261349945,100.00063799523713,100.00129711400376,100.00230891047487,100.00372004651986,100.00555133404514,100.00780002844417,100.01044447662436,100.01344944239698,100.01677110418412,100.02036124636332,100.02417050445922,100.02815071127554,100.03225647590918,100.03644615207863,100.0406823451044
-0.06767999999999999,100.0,100.00000000037134,100.00000008267021,100.00000216954581,100.00001892334762,100.0000880227626,100.00027691936302,100.00067178779481,100.00135899355737,100.00240914560123,100.00386825146447,100.00575572335735,100.0080670088256,100.01077851833587,100.0138531478057,100.01724539628682,100.02090561689334,100.02478327947703,100.0288293076946,100.03299763406909,100.03724613750916,100.04153711776708
-0.06744,100.0,100.00000000043144,100.00000009264242,100.00000237751846,100.00002042785633,100.00009400792165,100.00029338418781,100.00070730089737,100.0014236982949,100.00251352641833,100.00402205553753,100.0059672148274,100.008342571708,100.01112254398817,100.01426812019885,100.0177320955304,100.02146337961653,100.02541027379195,100.02952279645197,100.03375421195439,100.03806193559163,100.04240797421939
-0.0672,100.0,100.0000000005011,100.00000010379624,100.0000026049793,100.00002204880246,100.0001003876105,100.00031079412284,100.00074461875347,100.00149135168736,100.00262221634291,100.00418165942834,100.00618604147867,100.00862697630272,100.01147683246596,100.01469465183322,100.01823150181046,100.02203483708195,100.02605178842825,100.03023147365799,100.0345264980988,100.03889382526283,100.04329518233192
