Position_m,Temperature_t=0.00000000s,Temperature_t=1.05263158s,Temperature_t=2.10526316s,Temperature_t=3.15789474s,Temperature_t=4.21052632s,Temperature_t=5.26315789s,Temperature_t=6.31578947s,Temperature_t=7.36842105s,Temperature_t=8.42105263s,Temperature_t=9.47368421s,Temperature_t=10.52631579s,Temperature_t=11.57894737s,Temperature_t=12.63157895s,Temperature_t=13.68421053s,Temperature_t=14.73684211s,Temperature_t=15.78947368s,Temperature_t=16.84210526s,Temperature_t=17.89473684s,Temperature_t=18.94736842s
-0.10872,60.0,60.0,60.0,60.000000000000554,60.000000000104414,60.00000000362014,60.00000004634801,60.000000315180046,60.00000139976114,60.000004604983495,60.00001217012717,60.00002728491763,60.000053900027474,60.00009640686041,60.000159279974156,60.0002467545841,60.00036257868232,60.000509851168644,60.00069093945785
-0.10848,60.0,60.0,60.0,60.00000000000063,60.000000000116216,60.000000003961155,60.00000005008852,60.00000033741043,60.00000148732585,60.00000486333388,60.000012787665064,60.00002854538012,60.000056178669894,60.00010015198376,60.000164984883405,60.000254925938385,60.00037370626879,60.00052438244975,60.000709260550046
-0.10823999999999999,60.0,60.0,60.0,60.00000000000072,60.00000000012932,60.00000000433334,60.00000005412077,60.000000361152914,60.000001580173304,60.0000051357025,60.0000134356993,60.00002986307948,60.00005855331873,60.00010404468791,60.00017090154285,60.000263384774954,60.00038520701022,60.000539380524344,60.00072814791811
-0.10799999999999998,60.0,60.0,60.0,60.00000000000082,60.000000000143864,60.00000000473942,60.00000005846661,60.00000038650542,60.000001678603624,60.000005422795226,60.00001411560149,60.000031240328305,60.00006102747341,60.00010808984132,60.000177036289706,60.00027213891381,60.00039709014595,60.00055485592524,60.00074761321756
-0.10776,60.0,60.0,60.0,60.00000000000093,60.00000000015999,60.0000000051824,60.000000063149464,60.000000413571954,60.000001782933204,60.00000572535194,60.000014828802684,60.00003267953019,60.00006360475976,60.00011229247505,60.000183395658404,60.0002811964032,60.00040936516971,60.00057081946007,60.00076766839348
-0.10751999999999999,60.0,60.0,60.0,60.000000000001066,60.000000000177884,60.00000000566551,60.000000068194424,60.00000044246292,60.0000018934955,60.00000604414801,60.000015576795604,60.00003418318283,60.0000662889336,60.000116657786855,60.00018998638485,60.000290565523834,60.00042204183358,60.000587282215065,60.0007883256838
-0.10727999999999999,60.0,60.0,60.0,60.00000000000121,60.00000000019773,60.000000006192266,60.000000073628385,60.000000473295515,60.000002010641964,60.000006379995824,60.000016361136986,60.00003575388104,60.00006908388452,60.00012119114531,60.0001968154108,60.00030025479325,60.000435130152155,60.00060425555871,60.00080959762254
-0.10704,60.0,60.0,60.0,60.00000000000138,60.00000000021973,60.000000006766484,60.00000007948014,60.00000050619412,60.000002134742836,60.00000673374642,60.00001718344995,60.00003739432,60.000071993639644,60.000125898094105,60.00020388988833,60.000310272970225,60.00044864040671,60.000621751145616,60.00083149704314
-0.10679999999999999,60.0,60.0,60.0,60.00000000000157,60.0000000002441,60.00000000739228,60.000000085780535,60.000000541290696,60.00000226618815,60.00000710629108,60.000018045426536,60.000039107298505,60.00007502236766,60.0001307843564,60.000211217184365,60.00032062905925,60.00046258314945,60.00063978092032,60.00085403708178
-0.10655999999999999,60.0,60.0,60.0,60.00000000000179,60.000000000271115,60.000000008074146,60.0000000925626,60.000000578725235,60.000002405388685,60.00000749856312,60.00001894883025,60.000040895722364,60.0000781743828,60.00013585583932,60.000218804885336,60.00033133231516,60.00047696920786,60.0006583571212,60.0008772311808
-0.10631999999999998,60.0,60.0,60.0,60.00000000000203,60.00000000030103,60.000000008816926,60.00000009986169,60.000000618646226,60.00000255277698,60.00000791153967,60.00001989549874,60.000042762607904,60.00008145414901,60.000141118638496,60.00022666080192,60.000342392247774,60.000491809689045,60.000677492284474,60.00090109309211
