Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s
2.75,2e+17,2e+17,2.0000000000038573e+17,2.0000000069383843e+17,2.000000348093355e+17,2.0000038361884365e+17,2.0000193299410835e+17,2.0000617134167808e+17,2.00014756849393e+17,2.0002905038492243e+17,2.0004986804747094e+17,2.00077454763249e+17,2.001115843707554e+17,2.0015170126071674e+17,2.0019705468133466e+17,2.002468058269749e+17,2.003001043236472e+17,2.0035613803435e+17,2.0041416227765984e+17
2.7533333333333334,2e+17,2e+17,2.000000000003311e+17,2.0000000062451277e+17,2.0000003211992467e+17,2.0000035944683498e+17,2.000018301364626e+17,2.0000588710598262e+17,2.0001415767376938e+17,2.00027995655771e+17,2.0004823064468525e+17,2.000751334397368e+17,2.001085084200175e+17,2.0014782985125062e+17,2.001923732441967e+17,2.0024132124424646e+17,2.0029383999358454e+17,2.0034912938066384e+17,2.0040645294132454e+17
2.756666666666667,2e+17,2e+17,2.0000000000028406e+17,2.0000000056193206e+17,2.000000296310165e+17,2.0000033673110518e+17,2.0000173246377328e+17,2.0000561515682298e+17,2.000135811175454e+17,2.0002697619419395e+17,2.0004664228489536e+17,2.0007287496792173e+17,2.0010550833000662e+17,2.0014404596859354e+17,2.0018778936403798e+17,2.0023594250902214e+17,2.0028768808804557e+17,2.0034223812243782e+17,2.003988645178453e+17
2.7600000000000002,2e+17,2e+17,2.0000000000024362e+17,2.0000000050545888e+17,2.0000002732825002e+17,2.0000031538834765e+17,2.0000163973094538e+17,2.0000535500273888e+17,2.0001302640166746e+17,2.000259909404117e+17,2.0004510166909334e+17,2.000706778685418e+17,2.0010258250404182e+17,2.0014034795686896e+17,2.001833013752207e+17,2.002306679852526e+17,2.0028164703019862e+17,2.003354627631377e+17,2.0039139560497046e+17
2.7633333333333336,2e+17,2e+17,2.000000000002088e+17,2.0000000045451408e+17,2.0000002519824698e+17,2.0000029533973738e+17,2.000015517035858e+17,2.0000510617005686e+17,2.0001249277078403e+17,2.0002503886199926e+17,2.000436075268675e+17,2.0006854069016045e+17,2.000997293710686e+17,2.0013673418276246e+17,2.0017890763119402e+17,2.0022549605241802e+17,2.002757152553185e+17,2.003288018151777e+17,2.0038404480657098e+17
2.766666666666667,2e+17,2e+17,2.000000000001789e+17,2.0000000040857174e+17,2.000000232285479e+17,2.000002765107077e+17,2.0000146815758205e+17,2.0000486820233107e+17,2.0001197949264973e+17,2.000241189533412e+17,2.0004215861596294e+17,2.0006646200885395e+17,2.0009694738547203e+17,2.0013320303544662e+17,2.00174606504511e+17,2.0022042510561626e+17,2.0026989121092774e+17,2.0032225380009837e+17,2.0037681073284186e+17
2.77,2e+17,2e+17,2.0000000000015318e+17,2.0000000036715446e+17,2.000000214075524e+17,2.000002588307366e+17,2.0000138887869536e+17,2.000046406597981e+17,2.0001148585753917e+17,2.000232302350922e+17,2.0004075372184294e+17,2.0006444042789622e+17,2.0009423502688483e+17,2.001297529264994e+17,2.001703963868383e+17,2.0021545355564445e+17,2.0026417335693098e+17,2.003158172487382e+17,2.003696920004978e+17
2.7733333333333334,2e+17,2e+17,2.0000000000013114e+17,2.0000000032982896e+17,2.0000001972446282e+17,2.0000024223314304e+17,2.0000131366216774e+17,2.000044231188452e+17,2.000110111776714e+17,2.000223717536428e+17,2.0003939165725078e+17,2.0006247457744064e+17,2.0009159079999024e+17,2.0012638228981568e+17,2.0016627568895888e+17,2.0021057982907306e+17,2.0025856016574256e+17,2.003094907013989e+17,2.003626872329635e+17
2.776666666666667,2e+17,2e+17,2.000000000001122e+17,2.000000002962021e+17,2.000000181692316e+17,2.0000022665489254e+17,2.0000124231234234e+17,2.0000421517149245e+17,2.000105547866443e+17,2.0002154258059075e+17,2.0003807126177296e+17,2.000605631141993e+17,2.000890132343197e+17,2.001230895815127e+17,2.0016224284076752e+17,2.0020580236831318e+17,2.0025305012240768e+17,2.0030327270800502e+17,2.003557950605586e+17
2.7800000000000002,2e+17,2e+17,2.0000000000009594e+17,2.0000000026591757e+17,2.000000167325118e+17,2.0000021203641168e+17,2.0000117464229728e+17,2.00004016424888e+17,2.0001011603887907e+17,2.0002074181221786e+17,2.0003679140140333e+17,2.0005870472112013e+17,2.000865008840462e+17,2.0011987327982944e+17,2.0015829629126003e+17,2.002011196316769e+17,2.0024764172471702e+17,2.0029716182825718e+17,2.0034901412067712e+17
2.7833333333333337,2e+17,2e+17,2.00000000000082e+17,2.0000000023865213e+17,2.0000001540561056e+17,2.0000019832141133e+17,2.0000111047349194e+17,2.0000382650081648e+17,2.0000969430907533e+17,2.000199685689727e+17,2.0003555096810896e+17,2.0005689810706195e+17,2.0008405232777293e+17,2.001167318850199e+17,2.0015443450851552e+17,2.001965300934313e+17,2.002423334833148e+17,2.002911566317797e+17,2.0034234305796186e+17
2.7866666666666666,2e+17,2e+17,2.0000000000007005e+17,2.0000000021411296e+17,2.0000001418044566e+17,2.0000018545671782e+17,2.0000104963542605e+17,2.0000364503522032e+17,2.0000928899167578e+17,2.000192219949594e+17,2.0003434887939754e+17,2.0005514200646784e+17,2.0008166616831786e+17,2.0011366391924077e+17,2.001506559796724e+17,2.0019203224384554e+17,2.0023712392180074e+17,2.0028525569826227e+17,2.0033578052447312e+17
2.79,2e+17,2e+17,2.000000000000598e+17,2.0000000019203485e+17,2.0000001304950467e+17,2.0000017339211242e+17,2.000009919653106e+17,2.0000347167773382e+17,2.000088995003415e+17,2.0001850125743222e+17,2.0003318407788656e+17,2.0005343517903658e+17,2.0007934103249418e+17,2.0011066792643373e+17,2.001469592108982e+17,2.0018762458923168e+17,2.0023201157682554e+17,2.002794576175956e+17,2.003293251798527e+17
2.7933333333333334,2e+17,2e+17,2.0000000000005104e+17,2.0000000017217757e+17,2.0000001200580685e+17,2.0000016208017808e+17,2.0000093730775082e+17,2.0000330609122976e+17,2.00008525267437e+17,2.0001780554629642e+17,2.000320555308749e+17,2.0005177640939338e+17,2.000770755708872e+17,2.0010774247220227e+17,2.0014334272735334e+17,2.001833056519793e+17,2.002269949981805e+17,2.002737609900018e+17,2.003229756914823e+17
2.796666666666667,2e+17,2e+17,2.0000000000004355e+17,2.0000000015432362e+17,2.000000110428671e+17,2.000001514761535e+17,2.0000088551444022e+17,2.0000314795137824e+17,2.0000816574352554e+17,2.0001713407361523e+17,2.0003096222991635e+17,2.0005016450675894e+17,2.0007486845762736e+17,2.0010488614368355e+17,2.0013980507314877e+17,2.0017907397058387e+17,2.0022207274888115e+17,2.002681644261588e+17,2.0031673073463706e+17
2.8000000000000003,2e+17,2e+17,2.0000000000003712e+17,2.0000000013827626e+17,2.0000001015466275e+17,2.0000014153779437e+17,2.0000083644386605e+17,2.0000299694621747e+17,2.0000782039687434e+17,2.0001648607312342e+17,2.000299031903956e+17,2.000485983046179e+17,2.000727183901603e+17,2.0010209754941523e+17,2.001363448112981e+17,2.0017492809966902e+17,2.0021724340524448e+17,2.002626665473192e+17,2.0031058899263376e+17
2.8033333333333337,2e+17,2e+17,2.0000000000003165e+17,2.0000000012385747e+17,2.0000000933560182e+17,2.0000013222524096e+17,2.000007899610254e+17,2.0000285277573674e+17,2.0000748871296976e+17,2.00015860799747e+17,2.0002887745110704e+17,2.0004707666038662e+17,2.000706240890135e+17,2.0009937531919766e+17,2.0013296052366413e+17,2.0017086661000314e+17,2.0021250555696093e+17,2.002572659854239e+17,2.003045491569744e+17
2.8066666666666666,2e+17,2e+17,2.0000000000002698e+17,2.0000000011090627e+17,2.0000000858049392e+17,2.0000012350089226e+17,2.0000074593715168e+17,2.0000271515147066e+17,2.0000717019404234e+17,2.0001525752912947e+17,2.000278840738361e+17,2.0004559845508035e+17,2.0006858429756006e+17,2.0009671810395155e+17,2.0012965081089974e+17,2.0016688808850992e+17,2.0020785780716035e+17,2.002519613832099e+17,2.0029860992748435e+17
2.81,2e+17,2e+17,2.0000000000002294e+17,2.0000000009927715e+17,2.0000000788452256e+17,2.0000011532928624e+17,2.0000070424945133e+17,2.0000258379610512e+17,2.0000686435860166e+17,2.0001467555716483e+17,2.000269221429437e+17,2.0004416259298022e+17,2.0006659778177997e+17,2.000941245755713e+17,2.0012641429238384e+17,2.001629911382736e+17,2.0020329877247248e+17,2.0024675139431302e+17,2.0029277001244586e+17
2.8133333333333335,2e+17,2e+17,2.0000000000001955e+17,2.0000000008883862e+17,2.000000072432196e+17,2.0000010767698595e+17,2.000006647808504e+17,2.000024584430943e+17,2.0000657074098112e+17,2.0001411419953696e+17,2.000259907649536e+17,2.0004276800130006e+17,2.0006466333001843e+17,2.0009159342677408e+17,2.0012324960615203e+17,2.0015917437853834e+17,2.001988270830817e+17,2.002416346833654e+17,2.0028702812872662e+17
2.816666666666667,2e+17,2e+17,2.000000000000166e+17,2.000000000794719e+17,2.0000000665244102e+17,2.000001005124711e+17,2.0000062741975056e+17,2.0000233883628858e+17,2.00006288890892e+17,2.000135727912657e+17,2.0002508906814294e+17,2.0004141362985334e+17,2.0006277975274243e+17,2.000891233709451e+17,2.0012015540882224e+17,2.001554364447026e+17,2.0019444138277654e+17,2.0023660992608755e+17,2.002813830019035e+17
2.8200000000000003,2e+17,2e+17,2.0000000000001414e+17,2.0000000007106976e+17,2.0000000610834477e+17,2.0000009380603504e+17,2.0000059205979434e+17,2.0000222472957354e+17,2.0000601837298752e+17,2.000130506862599e+17,2.0002421620213642e+17,2.000400984507204e+17,2.0006094588229462e+17,2.0008671314197878e+17,2.0011713037551584e+17,2.0015177598830784e+17,2.0019014032899392e+17,2.002316758093755e+17,2.0027583336638147e+17
2.8233333333333337,2e+17,2e+17,2.00000000000012e+17,2.0000000006353533e+17,2.0000000560736944e+17,2.00000087529687e+17,2.0000055859963933e+17,2.0000211588651907e+17,2.0000575876643606e+17,2.0001254725687677e+17,2.0002337133750352e+17,2.0003882145791606e+17,2.000591605726455e+17,2.000843614941169e+17,2.0011417319977382e+17,2.0014819167702256e+17,2.00185922592858e+17,2.0022683103138262e+17,2.0027037796550803e+17
2.8266666666666667,2e+17,2e+17,2.000000000000102e+17,2.0000000005678125e+17,2.0000000514621482e+17,2.0000008165705888e+17,2.000005269427412e+17,2.000020120800391e+17,2.00005509664504e+17,2.0001206189348842e+17,2.0002255366535968e+17,2.00037581667058e+17,2.0005742269914394e+17,2.0008206720178246e+17,2.001112825934687e+17,2.0014468219462106e+17,2.0018178685921398e+17,2.0022207430159706e+17,2.0026501555168272e+17
2.83,2e+17,2e+17,2.0000000000000867e+17,2.000000000507287e+17,2.0000000472182358e+17,2.000000761633171e+17,2.000004969971447e+17,2.000019130920614e+17,2.000052706741478e+17,2.0001159400405504e+17,2.0002176239697085e+17,2.000363781150355e+17,2.0005573115826582e+17,2.0007982905941104e+17,2.0010845728671216e+17,2.001412462409573e+17,2.0017773182665702e+17,2.0021740434091354e+17,2.0025974488646208e+17
2.8333333333333335,2e+17,2e+17,2.0000000000000736e+17,2.0000000004530666e+17,2.0000000433136422e+17,2.0000007102507846e+17,2.0000046867528336e+17,2.0000181871320717e+17,2.000050414156152e+17,2.0001114301370483e+17,2.000209967633622e+17,2.0003520985967968e+17,2.0005408486736157e+17,2.000776458812785e+17,2.0010569602775808e+17,2.001378825319343e+17,2.0017375620755603e+17,2.002128198817009e+17,2.0025456474066038e+17
2.836666666666667,2e+17,2e+17,2.0000000000000624e+17,2.00000000040451e+17,2.0000000397221498e+17,2.000000662203307e+17,2.0000044189378627e+17,2.0000172874248026e+17,2.0000482152205565e+17,2.0001070836432093e+17,2.0002025601493037e+17,2.0003407597943437e+17,2.000524827644021e+17,2.000755165013261e+17,2.0010299758290218e+17,2.0013458979946858e+17,2.0016985872807283e+17,2.002083196678646e+17,2.002494738944454e+17
2.8400000000000003,2e+17,2e+17,2.0000000000000528e+17,2.0000000003610406e+17,2.0000000364194912e+17,2.0000006172835674e+17,2.0000041657329322e+17,2.0000164298696608e+17,2.0000461063913962e+17,2.0001028951413507e+17,2.0001953942106e+17,2.000329755730283e+17,2.0005092380772394e+17,2.0007343977298262e+17,2.0010036073637715e+17,2.0013136679145037e+17,2.0016603812817648e+17,2.002039024549049e+17,2.0024447113743027e+17
2.8433333333333337,2e+17,2e+17,2.0000000000000448e+17,2.000000000322138e+17,2.0000000333832093e+17,2.0000005752966304e+17,2.000003926382766e+17,2.0000156126153955e+17,2.0000440842468685e+17,2.000098859373281e+17,2.0001884626974422e+17,2.000319077591487e+17,2.0004940697577328e+17,2.0007141456898387e+17,2.000977842902445e+17,2.0012821227169942e+17,2.0016229316165315e+17,2.0019956700997002e+17,2.0023955526876054e+17
2.8466666666666667,2e+17,2e+17,2.000000000000038e+17,2.0000000002873338e+17,2.000000030592528e+17,2.000000536059115e+17,2.0000037001687075e+17,2.000014833885821e+17,2.0000421454830336e+17,2.000094971236373e+17,2.0001817586720925e+17,2.0003087167611648e+17,2.0004793126684928e+17,2.0006943978118986e+17,2.0009526706428262e+17,2.0012512501991648e+17,2.001586225961113e+17,2.0019531211190515e+17,2.002347250971973e+17
2.85,2e+17,2e+17,2.000000000000032e+17,2.000000000256207e+17,2.000000028028233e+17,2.0000004993985488e+17,2.000003486407079e+17,2.0000140919770752e+17,2.0000402869102714e+17,2.0000912257797085e+17,2.0001752753754342e+17,2.0002986648156275e+17,2.000464956988468e+17,2.0006751432039952e+17,2.0009280789587133e+17,2.0012210383163066e+17,2.0015502521298266e+17,2.0019113655129702e+17,2.0022997944119584e+17
2.8533333333333335,2e+17,2e+17,2.0000000000000272e+17,2.000000000228378e+17,2.000000025672557e+17,2.0000004651527574e+17,2.000003284447608e+17,2.0000133852549635e+17,2.000038505449823e+17,2.0000876182002845e+17,2.0001690062233037e+17,2.0002889135210733e+17,2.0004509930899856e+17,2.000656371161633e+17,2.0009040563987318e+17,2.0011914751814285e+17,2.001514998075187e+17,2.00187039130514e+17,2.002253171289802e+17
2.856666666666667,2e+17,2e+17,2.000000000000023e+17,2.0000000002035056e+17,2.000000023509078e+17,2.0000004331692832e+17,2.000003093671918e+17,2.0000127121523894e+17,2.000036798130417e+17,2.0000841438392954e+17,2.0001629448028666e+17,2.00027945483039e+17,2.00043741153617e+17,2.0006380711659376e+17,2.0008805916851165e+17,2.0011625490646538e+17,2.0014804518878317e+17,2.0018301866374198e+17,2.0022073699861366e+17
2.8600000000000003,2e+17,2e+17,2.0000000000000195e+17,2.0000000001812835e+17,2.000000021522619e+17,2.0000004033048368e+17,2.0000029134920816e+17,2.0000120711668624e+17,2.000035162084978e+17,2.0000807981784765e+17,2.0001570848690378e+17,2.000270280879979e+17,2.00042420307836e+17,2.0006202328817427e+17,2.000857673712462e+17,2.0011342483925766e+17,2.0014466017964022e+17,2.001790739770163e+17,2.0021623789806528e+17
2.8633333333333337,2e+17,2e+17,2.0000000000000163e+17,2.0000000001614355e+17,2.0000000196991584e+17,2.0000003754247757e+17,2.000002743349229e+17,2.0000114608580902e+17,2.000033594547418e+17,2.000077576836518e+17,2.0001514203409475e+17,2.000261383986595e+17,2.000411358653525e+17,2.0006028461556595e+17,2.0008352915464438e+17,2.0011065617475837e+17,2.0014134361673878e+17,2.0017520390824915e+17,2.002118186852721e+17
2.8666666666666667,2e+17,2e+17,2.0000000000000138e+17,2.000000000143714e+17,2.000000018025747e+17,2.000000349402612e+17,2.0000025827122195e+17,2.0000108798456464e+17,2.0000320928495066e+17,2.0000744755655475e+17,2.0001459452984525e+17,2.000252756644216e+17,2.0003988693816813e+17,2.000585901014131e+17,2.000813434422513e+17,2.001079477867141e+17,2.0013809435049286e+17,2.0017140730725357e+17,2.002074782281979e+17
2.87,2e+17,2e+17,2.0000000000000118e+17,2.0000000001278963e+17,2.0000000164904266e+17,2.000000325119545e+17,2.0000024310763632e+17,2.0000103268067142e+17,2.0000306544178224e+17,2.0000714902476746e+17,2.0001406539786912e+17,2.000244391520927e+17,2.0003867265633114e+17,2.000569387661469e+17,2.0007920917445622e+17,2.0010529856430454e+17,2.0013491124505827e+17,2.0016768303576285e+17,2.0020321540488768e+17
2.8733333333333335,2e+17,2e+17,2.00000000000001e+17,2.0000000001137824e+17,2.00000001508216e+17,2.0000003024640202e+17,2.0000022879621994e+17,2.000009800473906e+17,2.0000292767707792e+17,2.0000686168916074e+17,2.0001355407726886e+17,2.000236281455835e+17,2.0003749216767856e+17,2.0005532964778838e+17,2.00077125308357e+17,2.001027074120644e+17,2.0013179317830538e+17,2.0016402996744666e+17,2.0019902910351875e+17
2.876666666666667,2e+17,2e+17,2.0000000000000083e+17,2.0000000001011936e+17,2.00000001379076e+17,2.00000028133131e+17,2.0000021529143248e+17,2.000009299633152e+17,2.000027957515733e+17,2.0000658516293306e+17,2.000130600222005e+17,2.000228419456003e+17,2.0003634463757888e+17,2.0005376180174938e+17,2.0007509081762163e+17,2.001001732498022e+17,2.001287390417884e+17,2.0016044698792317e+17,2.0019491822244768e+17
2.8800000000000003,2e+17,2e+17,2.000000000000007e+17,2.000000000089968e+17,2.0000000126068294e+17,2.0000002616231194e+17,2.0000020255002714e+17,2.0000088231216627e+17,2.0000266943461597e+17,2.0000631907128534e+17,2.000125827015432e+17,2.0002207986934125e+17,2.0003522924867526e+17,2.00052234300633e+17,2.00073104692348e+17,2.0009769501251594e+17,2.0012574774071123e+17,2.0015693299476733e+17,2.0019088167025398e+17
2.8833333333333333,2e+17,2e+17,2.000000000000006e+17,2.000000000079962e+17,2.0000000115217e+17,2.0000002432472112e+17,2.0000019053094326e+17,2.0000083698259565e+17,2.0000254850389098e+17,2.0000606305110173e+17,2.000121215985737e+17,2.0002134125019536e+17,2.000341452006293e+17,2.0005074623403306e+17,2.000711659389212e+17,2.0009527165030586e+17,2.0012281819388976e+17,2.0015348689751597e+17,2.001869183657799e+17
2.8866666666666667,2e+17,2e+17,2.000000000000005e+17,2.0000000000710458e+17,2.0000000105273782e+17,2.0000002261170525e+17,2.0000017919520336e+17,2.000007938679955e+17,2.0000243274515363e+17,2.000058167506373e+17,2.0001167621064538e+17,2.000206254374437e+17,2.0003309170986582e+17,2.0004929670833248e+17,2.000692735798689e+17,2.0009290212828426e+17,2.0011994933371088e+17,2.0015010761766896e+17,2.0018302723816688e+17
2.89,2e+17,2e+17,2.0000000000000042e+17,2.000000000063103e+17,2.0000000096164966e+17,2.00000021015148e+17,2.0000016850581472e+17,2.0000075286631427e+17,2.0000232195196906e+17,2.0000557982921206e+17,2.0001124604887226e+17,2.0001993179596406e+17,2.000320680093183e+17,2.0004788484650102e+17,2.0006742665371466e+17,2.0009058542648275e+17,2.0011714010608848e+17,2.0014679408868717e+17,2.001792072268885e+17
2.8933333333333335,2e+17,2e+17,2.0000000000000035e+17,2.0000000000560304e+17,2.000000008782265e+17,2.0000001952743846e+17,2.0000015842767533e+17,2.000007138798791e+17,2.0000221592545907e+17,2.0000535195691085e+17,2.000108306378174e+17,2.0001925970593773e+17,2.0003107334817536e+17,2.0004650978789274e+17,2.0006562421482976e+17,2.000883205397568e+17,2.001143894704159e+17,2.00143545255987e+17,2.0017545728177987e+17
2.896666666666667,2e+17,2e+17,2.000000000000003e+17,2.000000000049734e+17,2.0000000080184266e+17,2.0000001814144128e+17,2.0000014892748355e+17,2.0000067681522413e+17,2.00002114474056e+17,2.0000513281429024e+17,2.0001042951518656e+17,2.0001860856255984e+17,2.000301069916283e+17,2.0004517068804234e+17,2.000638653332831e+17,2.000861064776876e+17,2.001116963995158e+17,2.0014036007693174e+17,2.0017177636306406e+17
2.9000000000000004,2e+17,2e+17,2.0000000000000026e+17,2.0000000000441312e+17,2.0000000073192192e+17,2.0000001685046838e+17,2.0000013997365216e+17,2.0000064158292477e+17,2.0000201741326285e+17,2.0000492209209117e+17,2.0001004223152618e+17,2.0001797777575235e+17,2.0002916822062e+17,2.0004386671846192e+17,2.0006214909468944e+17,2.0008394226448192e+17,2.0010905987958685e+17,2.001372375208194e+17,2.001681634413748e+17
2.9033333333333333,2e+17,2e+17,2.0000000000000022e+17,2.0000000000391466e+17,2.0000000066793363e+17,2.0000001564825245e+17,2.0000013153622576e+17,2.0000060809743795e+17,2.000019245654205e+17,2.000047194909578e+17,2.0000966834992662e+17,2.0001736676988e+17,2.000282563315948e+17,2.000425970664366e+17,2.000604746000565e+17,2.000818269388691e+17,2.0010647891014752e+17,2.0013417656886784e+17,2.0016461749777632e+17
2.9066666666666667,2e+17,2e+17,2.000000000000002e+17,2.000000000034714e+17,2.000000006093893e+17,2.000000145289217e+17,2.0000012358680214e+17,2.000005762769477e+17,2.0000183575948112e+17,2.0000452472116253e+17,2.0000930744572973e+17,2.0001677498346954e+17,2.000273706362498e+17,2.0004136093482083e+17,2.0005884096563046e+17,2.0007975955399638e+17,2.001039525039774e+17,2.0013117621419674e+17,2.0016113752378006e+17
2.91,2e+17,2e+17,2.0000000000000016e+17,2.0000000000307728e+17,2.0000000055583936e+17,2.000000134869762e+17,2.0000011609845696e+17,2.000005460432164e+17,2.0000175083078806e+17,2.0000433750233712e+17,2.0000895910624163e+17,2.0001620186893194e+17,2.0002651046128778e+17,2.000401575418339e+17,2.0005724732274013e+17,2.000777391773218e+17,2.0010147968705558e+17,2.0012823546180627e+17,2.00157722521358e+17
2.9133333333333336,2e+17,2e+17,2.0000000000000013e+17,2.0000000000272707e+17,2.0000000050687014e+17,2.000000125172655e+17,2.0000010904567178e+17,2.0000051732144106e+17,2.0000166962086182e+17,2.0000415756320944e+17,2.000086229304499e+17,2.0001564689228787e+17,2.000256751481713e+17,2.000389861208559e+17,2.0005569281764022e+17,2.0007576489050502e+17,2.0009905949849648e+17,2.0012535332855338e+17,2.001543715029534e+17
2.916666666666667,2e+17,2e+17,2.000000000000001e+17,2.000000000024159e+17,2.0000000046210115e+17,2.0000001161496752e+17,2.000001024042653e+17,2.000004900401151e+17,2.0000159197719235e+17,2.000039846413466e+17,2.000082985287457e+17,2.0001510953289626e+17,2.000248640528788e+17,2.0003784592022378e+17,2.000541766113534e+17,2.0007383578929658e+17,2.0009669099048346e+17,2.0012252884312502e+17,2.0015108349148822e+17
2.9200000000000004,2e+17,2e+17,2.000000000000001e+17,2.0000000000213955e+17,2.0000000042118253e+17,2.000000107755685e+17,2.0000009615132803e+17,2.0000046413089466e+17,2.0000151775303706e+17,2.000038184829033e+17,2.000079855226508e+17,2.0001458928318637e+17,2.0002407654566186e+17,2.000367362030274e+17,2.0005269787951142e+17,2.00071950983425e+17,2.0009437322819965e+17,2.001197610460085e+17,2.0014785752036797e+17
2.9233333333333333,2e+17,2e+17,2.0000000000000006e+17,2.000000000018942e+17,2.0000000038379254e+17,2.0000000999484445e+17,2.000000902651592e+17,2.0000043952847014e+17,2.0000144680722474e+17,2.000036588423764e+17,2.0000768354454915e+17,2.0001408564839277e+17,2.0002331201080464e+17,2.0003565624690608e+17,2.0005125581219542e+17,2.0007010959648224e+17,2.0009210528975693e+17,2.0011704898945962e+17,2.0014469263348355e+17
2.9266666666666667,2e+17,2e+17,2.0000000000000006e+17,2.0000000000167645e+17,2.0000000034963562e+17,2.0000000926884323e+17,2.0000008472520726e+17,2.0000041617044214e+17,2.0000137900396538e+17,2.0000350548236483e+17,2.0000739223742307e+17,2.0001359814629392e+17,2.0002256984638483e+17,2.0003460534384554e+17,2.000498496137754e+17,2.0006831076580774e+17,2.000898862661221e+17,2.001143917374677e+17,2.0014158788521056e+17
2.93,2e+17,2e+17,2.0000000000000006e+17,2.0000000000148323e+17,2.0000000031844006e+17,2.0000000859386806e+17,2.000000795120127e+17,2.00000393997202e+17,2.0000131421266515e+17,2.000033581733353e+17,2.000071112545945e+17,2.0001312630695408e+17,2.0002184946403654e+17,2.0003358279997514e+17,2.00048478502749e+17,2.0006655364237062e+17,2.0008771526104157e+17,2.0011178836571866e+17,2.0013854234040573e+17
2.9333333333333336,2e+17,2e+17,2.0000000000000003e+17,2.0000000000131187e+17,2.0000000028995638e+17,2.0000000796646163e+17,2.0000007460715366e+17,2.000003729518168e+17,2.0000125230774736e+17,2.0000321669339318e+17,2.0000684025947056e+17,2.0001266967246845e+17,2.0002115028871517e+17,2.0003258793536582e+17,2.0004714171157997e+17,2.0006483739065062e+17,2.0008559139096342e+17,2.0010923796155507e+17,2.001355550744008e+17
2.936666666666667,2e+17,2e+17,2.0000000000000003e+17,2.000000000011599e+17,2.0000000026395536e+17,2.0000000738339142e+17,2.000000699931938e+17,2.000003529799186e+17,2.0000119316847824e+17,2.000030808280592e+17,2.0000657892529405e+17,2.000122277967117e+17,2.000204717584641e+17,2.000316200838288e+17,2.0004583848653574e+17,2.000631611885176e+17,2.0008351378495792e+17,2.001067396239345e+17,2.0013262517299392e+17
2.9400000000000004,2e+17,2e+17,2.0000000000000003e+17,2.0000000000102525e+17,2.000000002402267e+17,2.0000000684163584e+17,2.0000006565363293e+17,2.0000033402959776e+17,2.0000113667879834e+17,2.0000295037005123e+17,2.0000632693489837e+17,2.0001180024509018e+17,2.0001981332418352e+17,2.000306785927146e+17,2.0004456808752483e+17,2.000615242271098e+17,2.0008148158463594e+17,2.0010429246338496e+17,2.0012975173243856e+17
2.9433333333333334,2e+17,2e+17,2.0000000000000003e+17,2.000000000009059e+17,2.0000000021857718e+17,2.0000000633837085e+17,2.0000006157285968e+17,2.000003160513002e+17,2.0000108272715872e+17,2.0000282511907126e+17,2.0000608398046707e+17,2.0001138659429712e+17,2.000191744494014e+17,2.000297628227132e+17,2.0004332978793392e+17,2.0005992571071098e+17,2.000794939440655e+17,2.0010189560195872e+17,2.001269338594299e+17
2.9466666666666668,2e+17,2e+17,2.0000000000000003e+17,2.000000000008002e+17,2.0000000019882973e+17,2.000000058709579e+17,2.0000005773610656e+17,2.0000029899772864e+17,2.0000103120636243e+17,2.000027048815978e+17,2.000058497632981e+17,2.0001098643207174e+17,2.0001855461004646e+17,2.0002887214765498e+17,2.000421228744646e+17,2.000583648566262e+17,2.000775500296869e+17,2.0009954817318355e+17,2.001241706710889e+17
2.95,2e+17,2e+17,2.0000000000000003e+17,2.000000000007066e+17,2.0000000018082176e+17,2.000000054369321e+17,2.0000005412940688e+17,2.0000028282374762e+17,2.000009820134104e+17,2.000025894706831e+17,2.0000562399357245e+17,2.0001059935696144e+17,2.000179532942232e+17,2.0002800595431235e+17,2.0004094664697002e+17,2.0005684089505702e+17,2.000756490202259e+17,2.0009724932201222e+17,2.0012146129494435e+17
2.9533333333333336,2e+17,2e+17,2e+17,2.0000000000062374e+17,2.0000000016440422e+17,2.0000000503399146e+17,2.0000005073955405e+17,2.000002674862918e+17,2.0000093504935248e+17,2.000024787057557e+17,2.0000540639012726e+17,2.0001022497808755e+17,2.0001737000198957e+17,2.0002716364220275e+17,2.0003980041829142e+17,2.0005535306897523e+17,2.0007379010660528e+17,2.0009499820476973e+17,2.0011880486891226e+17
2.956666666666667,2e+17,2e+17,2e+17,2.000000000005504e+17,2.0000000014944042e+17,2.0000000465998643e+17,2.0000004755406243e+17,2.0000025294427834e+17,2.0000089021914288e+17,2.0000237241242746e+17,2.0000519668023347e+17,2.0000986291491478e+17,2.000168042451364e+17,2.000263446233924e+17,2.000386835140947e+17,2.000539006339962e+17,2.0007197249185542e+17,2.0009279398909888e+17,2.0011620054127325e+17
